Date,Average of Water heights in meter,Station,Name of river,Subdistrict,District,Province
2023-05-25,1.72,Ban Nun Tai,แม่น้ำยม,บ้านหนุน,สอง,แพร่
2023-05-25,7.1,Ban Pa Kha,น้ำควร,ควร,ปง,พะเยา
2023-05-25,7.86,Ban Pa Khoi Tai,แม่น้ำปิง,สันผีเสื้อ,เมือง,เชียงใหม่
2023-05-25,4,Ban Pa Sang,น้ำแม่ทา,ป่าซาง,ป่าซาง,ลำพูน
2023-05-25,1.24,Ban Pang Rimkorn,น้ำแม่กรณ์,แม่กรณ์,เมือง,เชียงราย
2023-05-25,5.61,Ban Pang Sa,ห้วยน้ำยาว,ผาทอง,ท่าวังผา,น่าน
2023-05-25,10.07,Ban Pha Khwang,แม่น้ำน่าน,บ่อ,เมือง,น่าน
2023-05-25,6.34,Ban Phai Ngarm,แม่น้ำน่าน,ส้าน,เวียงสา,น่าน
2023-05-25,4.05,Ban Phan Ton,น้ำแม่วาง,ทุ่งปี้,แม่วาง,เชียงใหม่
2023-05-25,4.75,Ban Phi Tai,น้ำปี้,บ้านพี้,บ้านหลวง,น่าน
2023-05-25,2.65,Ban Phu Yaeng,น้ำมวบ,ดู่พงษ์,สันติสุข,น่าน
2023-05-25,6.94,Ban Pong,น้ำแม่กวง,บวกค้าง,สันกำแพง,เชียงใหม่
2023-05-25,8.47,Ban Pong,ห้วยโป่ง,บ้านโป่ง,งาว,ลำปาง
2023-05-25,3.92,Ban Rong Kho,แม่น้ำวัง,ร่องเคาะ,วังเหนือ,ลำปาง
2023-05-25,5.04,Ban Rong Khun,น้ำแม่ลาว,ป่าอ้อดอนชัย,เมือง,เชียงราย
2023-05-25,3.1,Ban Saluang Nok,น้ำแม่ริม,สลวง,แม่ริม,เชียงใหม่
2023-05-25,6.09,Ban San Pu Loei,น้ำแม่ขอด,โหล่งขอด,พร้าว,เชียงใหม่
2023-05-25,3.7,Ban Singpotin,น้ำแม่กวง,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2023-05-25,8.97,Ban Sob Soi,แม่น้ำปิง,แม่สอย,จอมทอง,เชียงใหม่
2023-05-25,5.34,Ban Sop Mae Sapoot,แม่น้ำแม่ทา,ทาสบเส้า,แม่ทา,ลำพูน
2023-05-25,7.87,Ban Sop Pae,แม่น้ำปิง,สบแปะ,จอมทอง,เชียงใหม่
2023-05-25,5.53,Ban Sop Prap,แม่น้ำวัง,สบปราบ,สบปราบ,ลำปาง
2023-05-25,5.66,Ban Sop Tam,น้ำแม่ต่ำ,เกาะคา,เกาะคา,ลำปาง
2023-05-25,4.36,Ban Sop Win,น้ำแม่วาง,แม่วิน,แม่วาง,เชียงใหม่
2023-05-25,7.28,Ban Tha Duea,แม่น้ำวัง,พิชัย,เมือง,ลำปาง
2023-05-25,5.74,Ban Tha Lo,น้ำแม่ตุ๋ย,บ่อแฮ้ว,เมือง,ลำปาง
2023-05-25,3.75,Ban Tha Pong Daeng,น้ำปาย,ผาบ่อง,เมือง,แม่ฮ่องสอน
2023-05-25,11.81,Ban Thung Nong,แม่น้ำยม,สระ,เชียงม่วน,พะเยา
2023-05-25,4.29,Ban Ton Yang,น้ำแม่ลาว,บัวสลี,แม่ลาว,เชียงราย
2023-05-25,13.07,Ban Wang Chin,แม่น้ำยม,วังชิ้น,วังชิ้น,แพร่
2023-05-25,3.95,Chedingam,น้ำอิง,ท่าวังทอง,เมือง,พะเยา
2023-05-25,6.61,In front of the Forestry Office,แม่น้ำน่าน,ในเวียง,เมือง,น่าน
2023-05-25,5.37,Mae Kham Lak Chet,น้ำแม่คำ,ศรีค้ำ,แม่จัน,เชียงราย
2023-05-25,3.13,Nam Mae Chaem,น้ำแม่แจ่ม,บ้านท่าข้าม,จอมทอง,เชียงใหม่
2023-05-25,5.2,Nawarat Bridge,แม่น้ำปิง,วัดเกต,เมือง,น่าน
2023-05-25,4.64,Pracha Uthit Bridge,น้ำแม่กลาง,บ้านหลวง,จอมทอง,เชียงใหม่
2023-05-25,5.56,Romklao Cooperative House,น้ำแม่งัด,แม่แวน,พร้าว,เชียงใหม่
2023-05-25,5.41,Setuwari Bridge,แม้น้ำวัง,เวียงเหนือ,เมือง,ลำปาง
2023-05-25,12.1,Tha Li Bridge,น้ำว้า,ขึ่ง,เวียงสา,น่าน
2023-05-25,7.77,Tha Nang Bridge,น้ำแม่กวง,ในเมือง,เมือง,ลำพูน
2023-05-25,3.7,Wang Phrao,น้ำแม่จาง,วังพร้าว,เกาะคา,ลำปาง
2023-05-26,2.47,Ban Chiang Dao,แม่น้ำปิง,เชียงดาว,เชียงดาว,เชียงใหม่
2023-05-26,3.26,Ban Chor Lae,แม่น้ำปิง,ช่อแล,แม่แตง,เชียงใหม่
2023-05-26,3.81,Ban Don Chai,แม่น้ำวัง,ล้อมแรด,เถิน,ลำปาง
2023-05-26,7.91,Ban Don Mun,แม่น้ำวัง,บ้านแลง,เมือง,ลำปาง
2023-05-26,4.54,Ban Don Sali,น้ำแม่ลาว,ป่าแดด,แม่สรวย,เชียงราย
2023-05-26,3.99,Ban Hong,น้ำแม่ออน,ร้องวัวแดง,สันกำแพง,เชียงใหม่
2023-05-26,2.46,Ban Hua Sapan,น้ำแม่จัน,ป่าซาง,แม่จัน,เชียงราย
2023-05-26,5.2,Ban Huai Pa Sang,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2023-05-26,8.75,Ban Huai Sak,แม่น้ำยม,เตาปูน,สอง,แพร่
2023-05-26,6.08,Ban Klang,น้ำแม่ขาน,บ้านกลาง,สันป่าตอง,เชียงใหม่
2023-05-26,0.3,Ban Klang,น้ำสา,แม่สา,เวียงสระ,น่าน
2023-05-26,3.24,Ban Ko Kha,แม่น้ำวัง,ศาลา,เกาะคา,ลำปาง
2023-05-26,5.59,Ban Kok Tong,แม่น้ำกก,รอบเวียง,เมือง,เชียงราย
2023-05-26,5.25,Ban Krariang Tung Phrao,น้ำแม่สรวย,วาวี,แม่สรวย,เชียงราย
2023-05-26,3.06,Ban Lai Kaeo,น้ำแม่ลี้,ศรีเตี้ย,บ้านโฮ่ง,ลำพูน
2023-05-26,6.46,Ban Luang,น้ำแม่ตื่น,ยางเปียง,อมก๋อย,เชียงใหม่
2023-05-26,7.37,Ban Luang Nuea,น้ำงาว,หลวงใต้,งาว,ลำปาง
2023-05-26,6.57,Ban Mae E Hi,น้ำแม่ลี้,ศรีวิชัย,ลี้,ลำพูน
2023-05-26,4.49,Ban Mae Kha Bridge,น้ำฝาง,แม่ข่า,ฝาง,เชียงใหม่
2023-05-26,7.26,Ban Mae Khom Mi Tamnak Tham,น้ำแม่คำมี,ตำหนักธรรม,หนองม่วงไข่,แพร่
2023-05-26,5.93,Ban Mae Lai,น้ำแม่หล่าย,แม่หล่าย,เมือง,แพร่
2023-05-26,2.44,Ban Mae Tae,แม่น้ำปิง,แม่แฝกเก่า,สันทราย,เชียงใหม่
2023-05-26,3.1,Ban Mae Taeng,แม่น้ำแตง,สันมหาพล,แม่แตง,เชียงใหม่
2023-05-26,7.1,Ban Mae Wan,น้ำแม่กวง,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2023-05-26,5.01,Ban Mai Rim Fang,น้ำฝาง,เวียงฝาง,ฝาง,เชียงใหม่
2023-05-26,7.13,Ban Mang,น้ำปี้,มาง,เชียงม่วน,พะเยา
2023-05-26,5.94,Ban Muang Pok,น้ำแม่แตง,เปียงหลวง,เวียงแหง,เชียงใหม่
2023-05-26,3.69,Ban Mueang Kuet,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2023-05-26,2.38,Ban Mueang Mai,ห้วยแม่ต๋า,เมืองมาย,แจ้ห่ม,ลำปาง
2023-05-26,4.49,Ban Mueang Pha,น้ำแม่ริม,ริมเหนือ,แม่ริม,เชียงใหม่
2023-05-26,0.95,Ban Nam Ing,น้ำอิง,ต้า,ขุนตาล,เชียงราย
2023-05-26,9.33,Ban Nam Khong,แม่น้ำยม,ป่าแมต,เมือง,แพร่
2023-05-26,5.82,Ban Nam Yao,น้ำยาว,อวน,ปัว,น่าน
2023-05-26,0.5,Ban Nong Daeng,แม่น้ำน่าน,เปือ,เชียงกลาง,น่าน
2023-05-26,1.64,Ban Nong Naw,น้ำแม่สอย,แจ้ห่ม,แจ้ห่ม,ลำปาง
2023-05-26,3.41,Ban Nong Pham,น้ำแม่ลาว,แม่สรวย,แม่สรวย,เชียงราย
2023-05-26,1.59,Ban Nun Tai,แม่น้ำยม,บ้านหนุน,สอง,แพร่
2023-05-26,7.09,Ban Pa Kha,น้ำควร,ควร,ปง,พะเยา
2023-05-26,7.74,Ban Pa Khoi Tai,แม่น้ำปิง,สันผีเสื้อ,เมือง,เชียงใหม่
2023-05-26,4,Ban Pa Sang,น้ำแม่ทา,ป่าซาง,ป่าซาง,ลำพูน
2023-05-26,1.24,Ban Pang Rimkorn,น้ำแม่กรณ์,แม่กรณ์,เมือง,เชียงราย
2023-05-26,5.65,Ban Pang Sa,ห้วยน้ำยาว,ผาทอง,ท่าวังผา,น่าน
2023-05-26,10.07,Ban Pha Khwang,แม่น้ำน่าน,บ่อ,เมือง,น่าน
2023-05-26,6.37,Ban Phai Ngarm,แม่น้ำน่าน,ส้าน,เวียงสา,น่าน
2023-05-26,4.05,Ban Phan Ton,น้ำแม่วาง,ทุ่งปี้,แม่วาง,เชียงใหม่
2023-05-26,4.75,Ban Phi Tai,น้ำปี้,บ้านพี้,บ้านหลวง,น่าน
2023-05-26,2.65,Ban Phu Yaeng,น้ำมวบ,ดู่พงษ์,สันติสุข,น่าน
2023-05-26,6.93,Ban Pong,น้ำแม่กวง,บวกค้าง,สันกำแพง,เชียงใหม่
2023-05-26,8.48,Ban Pong,ห้วยโป่ง,บ้านโป่ง,งาว,ลำปาง
2023-05-26,3.91,Ban Rong Kho,แม่น้ำวัง,ร่องเคาะ,วังเหนือ,ลำปาง
2023-05-26,4.99,Ban Rong Khun,น้ำแม่ลาว,ป่าอ้อดอนชัย,เมือง,เชียงราย
2023-05-26,3.09,Ban Saluang Nok,น้ำแม่ริม,สลวง,แม่ริม,เชียงใหม่
2023-05-26,6.09,Ban San Pu Loei,น้ำแม่ขอด,โหล่งขอด,พร้าว,เชียงใหม่
2023-05-26,3.7,Ban Singpotin,น้ำแม่กวง,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2023-05-26,9,Ban Sob Soi,แม่น้ำปิง,แม่สอย,จอมทอง,เชียงใหม่
2023-05-26,5.34,Ban Sop Mae Sapoot,แม่น้ำแม่ทา,ทาสบเส้า,แม่ทา,ลำพูน
2023-05-26,7.8,Ban Sop Pae,แม่น้ำปิง,สบแปะ,จอมทอง,เชียงใหม่
2023-05-26,5.51,Ban Sop Prap,แม่น้ำวัง,สบปราบ,สบปราบ,ลำปาง
2023-05-26,5.66,Ban Sop Tam,น้ำแม่ต่ำ,เกาะคา,เกาะคา,ลำปาง
2023-05-26,4.34,Ban Sop Win,น้ำแม่วาง,แม่วิน,แม่วาง,เชียงใหม่
2023-05-26,7.28,Ban Tha Duea,แม่น้ำวัง,พิชัย,เมือง,ลำปาง
2023-05-26,5.71,Ban Tha Lo,น้ำแม่ตุ๋ย,บ่อแฮ้ว,เมือง,ลำปาง
2023-05-26,3.75,Ban Tha Pong Daeng,น้ำปาย,ผาบ่อง,เมือง,แม่ฮ่องสอน
2023-05-26,11.79,Ban Thung Nong,แม่น้ำยม,สระ,เชียงม่วน,พะเยา
2023-05-26,4.21,Ban Ton Yang,น้ำแม่ลาว,บัวสลี,แม่ลาว,เชียงราย
2023-05-26,12.96,Ban Wang Chin,แม่น้ำยม,วังชิ้น,วังชิ้น,แพร่
2023-05-26,3.95,Chedingam,น้ำอิง,ท่าวังทอง,เมือง,พะเยา
2023-05-26,6.96,In front of the Forestry Office,แม่น้ำน่าน,ในเวียง,เมือง,น่าน
2023-05-26,5.39,Mae Kham Lak Chet,น้ำแม่คำ,ศรีค้ำ,แม่จัน,เชียงราย
2023-05-26,3.11,Nam Mae Chaem,น้ำแม่แจ่ม,บ้านท่าข้าม,จอมทอง,เชียงใหม่
2023-05-26,5.05,Nawarat Bridge,แม่น้ำปิง,วัดเกต,เมือง,น่าน
2023-05-26,4.65,Pracha Uthit Bridge,น้ำแม่กลาง,บ้านหลวง,จอมทอง,เชียงใหม่
2023-05-26,5.56,Romklao Cooperative House,น้ำแม่งัด,แม่แวน,พร้าว,เชียงใหม่
2023-05-26,4.05,Saphan Ban Khay,น้ำฝาง,แม่นาวาง,แม่อาย,เชียงใหม่
2023-05-26,5.41,Setuwari Bridge,แม้น้ำวัง,เวียงเหนือ,เมือง,ลำปาง
2023-05-26,12.55,Tha Li Bridge,น้ำว้า,ขึ่ง,เวียงสา,น่าน
2023-05-26,7.76,Tha Nang Bridge,น้ำแม่กวง,ในเมือง,เมือง,ลำพูน
2023-05-26,3.7,Wang Phrao,น้ำแม่จาง,วังพร้าว,เกาะคา,ลำปาง
2023-05-27,0.93,Ban Chiang,น้ำแม่แจ่ม,ช่างเคิ่ง,แม่แจ่ม,เชียงใหม่
2023-05-27,2.5,Ban Chiang Dao,แม่น้ำปิง,เชียงดาว,เชียงดาว,เชียงใหม่
2023-05-27,3.25,Ban Chor Lae,แม่น้ำปิง,ช่อแล,แม่แตง,เชียงใหม่
2023-05-27,3.79,Ban Don Chai,แม่น้ำวัง,ล้อมแรด,เถิน,ลำปาง
2023-05-27,7.9,Ban Don Mun,แม่น้ำวัง,บ้านแลง,เมือง,ลำปาง
2023-05-27,4.56,Ban Don Sali,น้ำแม่ลาว,ป่าแดด,แม่สรวย,เชียงราย
