Date,Average of Water heights in meter,Station,Name of river,Subdistrict,District,Province
2022-09-16,9.2,Ban Mai Rim Fang,น้ำฝาง,เวียงฝาง,ฝาง,เชียงใหม่
2022-09-16,8.1,Ban Mang,น้ำปี้,มาง,เชียงม่วน,พะเยา
2022-09-16,7.3,Ban Muang Pok,น้ำแม่แตง,เปียงหลวง,เวียงแหง,เชียงใหม่
2022-09-16,5.8,Ban Mueang Kuet,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2022-09-16,3.1,Ban Mueang Mai,ห้วยแม่ต๋า,เมืองมาย,แจ้ห่ม,ลำปาง
2022-09-16,5.3,Ban Mueang Pha,น้ำแม่ริม,ริมเหนือ,แม่ริม,เชียงใหม่
2022-09-16,7.1,Ban Nam Ing,น้ำอิง,ต้า,ขุนตาล,เชียงราย
2022-09-16,11.4,Ban Nam Khong,แม่น้ำยม,ป่าแมต,เมือง,แพร่
2022-09-16,6,Ban Nam Yao,น้ำยาว,อวน,ปัว,น่าน
2022-09-16,2.5,Ban Nong Naw,น้ำแม่สอย,แจ้ห่ม,แจ้ห่ม,ลำปาง
2022-09-16,5.8,Ban Nong Pham,น้ำแม่ลาว,แม่สรวย,แม่สรวย,เชียงราย
2022-09-16,7.7,Ban Pa Kha,น้ำควร,ควร,ปง,พะเยา
2022-09-16,11.4,Ban Pa Khoi Tai,แม่น้ำปิง,สันผีเสื้อ,เมือง,เชียงใหม่
2022-09-16,6.2,Ban Pa Sang,น้ำแม่ทา,ป่าซาง,ป่าซาง,ลำพูน
2022-09-16,1.6,Ban Pang Rimkorn,น้ำแม่กรณ์,แม่กรณ์,เมือง,เชียงราย
2022-09-16,6.7,Ban Pang Sa,ห้วยน้ำยาว,ผาทอง,ท่าวังผา,น่าน
2022-09-16,12.3,Ban Pha Khwang,แม่น้ำน่าน,บ่อ,เมือง,น่าน
2022-09-16,8.8,Ban Phai Ngarm,แม่น้ำน่าน,ส้าน,เวียงสา,น่าน
2022-09-16,5.2,Ban Phan Ton,น้ำแม่วาง,ทุ่งปี้,แม่วาง,เชียงใหม่
2022-09-16,5.3,Ban Phi Tai,น้ำปี้,บ้านพี้,บ้านหลวง,น่าน
2022-09-16,9.2,Ban Pong,น้ำแม่กวง,บวกค้าง,สันกำแพง,เชียงใหม่
2022-09-16,9.1,Ban Pong,น้ำแม่กวง,บวกค้าง,สันกำแพง,เชียงใหม่
2022-09-16,5.16,Ban Pong,ห้วยโป่ง,บ้านโป่ง,งาว,ลำปาง
2022-09-16,5.4,Ban Rong Kho,แม่น้ำวัง,ร่องเคาะ,วังเหนือ,ลำปาง
2022-09-16,8.2,Ban Rong Khun,น้ำแม่ลาว,ป่าอ้อดอนชัย,เมือง,เชียงราย
2022-09-16,4.2,Ban Saluang Nok,น้ำแม่ริม,สลวง,แม่ริม,เชียงใหม่
2022-09-16,6.8,Ban San Pu Loei,น้ำแม่ขอด,โหล่งขอด,พร้าว,เชียงใหม่
2022-09-16,7.7,Ban Singpotin,น้ำแม่ลาย,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2022-09-16,9.3,Ban Sob Soi,แม่น้ำปิง,แม่สอย,จอมทอง,เชียงใหม่
2022-09-16,6.1,Ban Sop Mae Sapoot,แม่น้ำแม่ทา,ทาสบเส้า,แม่ทา,ลำพูน
2022-09-16,13,Ban Sop Pae,แม่น้ำปิง,สบแปะ,จอมทอง,เชียงใหม่
2022-09-16,10,Ban Sop Prap,แม่น้ำวัง,สบปราบ,สบปราบ,ลำปาง
2022-09-16,10.1,Ban Sop Tam,น้ำแม่ต่ำ,เกาะคา,เกาะคา,ลำปาง
2022-09-16,5,Ban Sop Win,น้ำแม่วาง,แม่วิน,แม่วาง,เชียงใหม่
2022-09-16,11.9,Ban Tha Duea,แม่น้ำวัง,พิชัย,เมือง,ลำปาง
2022-09-16,6.2,Ban Tha Lo,น้ำแม่ตุ๋ย,บ่อแฮ้ว,เมือง,ลำปาง
2022-09-16,6,Ban Tha Pong Daeng,น้ำปาย,ผาบ่อง,เมือง,แม่ฮ่องสอน
2022-09-16,14.4,Ban Thung Nong,แม่น้ำยม,สระ,เชียงม่วน,พะเยา
2022-09-16,7.3,Ban Ton Yang,น้ำแม่ลาว,บัวสลี,แม่ลาว,เชียงราย
2022-09-16,17.1,Ban Wang Chin,แม่น้ำยม,วังชิ้น,วังชิ้น,แพร่
2022-09-16,5.1,Chedingam,น้ำอิง,ท่าวังทอง,เมือง,พะเยา
2022-09-16,9.1,In front of the Forestry Office,แม่น้ำน่าน,ในเวียง,เมือง,น่าน
2022-09-16,7.1,Mae Kham Lak Chet,น้ำแม่คำ,ศรีค้ำ,แม่จัน,เชียงราย
2022-09-16,4.5,Nam Mae Chaem,น้ำแม่แจ่ม,บ้านท่าข้าม,จอมทอง,เชียงใหม่
2022-09-16,6.3,Nawarat Bridge,แม่น้ำปิง,วัดเกต,เมือง,เชียงใหม่
2022-09-16,6.3,Nawarat Bridge,แม่น้ำปิง,วัดเกต,เมือง,เชียงใหม่
2022-09-16,5.1,Pracha Uthit Bridge,น้ำแม่กลาง,บ้านหลวง,จอมทอง,เชียงใหม่
2022-09-16,7.2,Romklao Cooperative House,น้ำแม่งัด,แม่แวน,พร้าว,เชียงใหม่
2022-09-16,7.6,Saphan Ban Khay,น้ำฝาง,แม่นาวาง,แม่อาย,เชียงใหม่
2022-09-16,8.7,Setuwaree Bridge,แม้น้ำวัง,เวียงเหนือ,เมือง,ลำปาง
2022-09-16,13.8,Tha Li Bridge,น้ำว้า,ขึ่ง,เวียงสา,น่าน
2022-09-16,8.7,Tha Nang Bridge,น้ำแม่กวง,ในเมือง,เมือง,ลำพูน
2022-09-16,4.8,Wang Phrao,น้ำแม่จาง,วังพร้าว,เกาะคา,ลำปาง
2022-09-17,3.3,Ban Chiang Dao,แม่น้ำปิง,เชียงดาว,เชียงดาว,เชียงใหม่
2022-09-17,5.8,Ban Chor Lae,แม่น้ำปิง,ช่อแล,แม่แตง,เชียงใหม่
2022-09-17,7.8,Ban Don Chai,แม่น้ำวัง,ล้อมแรด,เถิน,ลำปาง
2022-09-17,6.9,Ban Don Mun,แม่น้ำวัง,บ้านแลง,เมือง,ลำปาง
2022-09-17,5.9,Ban Don Sali,น้ำแม่ลาว,ป่าแดด,แม่สรวย,เชียงราย
2022-09-17,7.8,Ban Hai,แม่น้ำวัง,ปงดอน,แจ้ห่ม,ลำปาง
2022-09-17,4.3,Ban Hong,น้ำแม่ออน,ร้องวัวแดง,สันกำแพง,เชียงใหม่
2022-09-17,3.4,Ban Hua Sapan,น้ำแม่จัน,ป่าซาง,แม่จัน,เชียงราย
2022-09-17,7.4,Ban Huai Pa Sang,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2022-09-17,11.6,Ban Huai Sak,แม่น้ำยม,เตาปูน,สอง,แพร่
2022-09-17,2.1,Ban Klang,น้ำแม่ขาน,บ้านกลาง,สันป่าตอง,เชียงใหม่
2022-09-17,7.9,Ban Klang,น้ำแม่ขาน,บ้านกลาง,สันป่าตอง,เชียงใหม่
2022-09-17,4.6,Ban Ko Kha,แม่น้ำวัง,ศาลา,เกาะคา,ลำปาง
2022-09-17,7.2,Ban Kok Tong,แม่น้ำกก,รอบเวียง,เมือง,เชียงราย
2022-09-17,5.3,Ban Krariang Tung Phrao,น้ำแม่สรวย,วาวี,แม่สรวย,เชียงราย
2022-09-17,4.2,Ban Lai Kaeo,น้ำแม่ลี้,ศรีเตี้ย,บ้านโฮ่ง,ลำพูน
2022-09-17,6.9,Ban Luang,น้ำแม่ตื่น,ยางเปียง,อมก๋อย,เชียงใหม่
2022-09-17,7.9,Ban Luang Nuea,น้ำงาว,หลวงใต้,งาว,ลำปาง
2022-09-17,7.9,Ban Mae E Hi,น้ำแม่ลี้,ศรีวิชัย,ลี้,ลำพูน
2022-09-17,5.8,Ban Mae Kha Bridge,น้ำฝาง,แม่ข่า,ฝาง,เชียงใหม่
2022-09-17,7.4,Ban Mae Khom Mi Tamnak Tham,น้ำแม่คำมี,ตำหนักธรรม,หนองม่วงไข่,แพร่
2022-09-17,6.2,Ban Mae Lai,น้ำแม่หล่าย,แม่หล่าย,เมือง,แพร่
2022-09-17,4.8,Ban Mae Tae,แม่น้ำปิง,แม่แฝกเก่า,สันทราย,เชียงใหม่
2022-09-17,4.3,Ban Mae Taeng,แม่น้ำแตง,สันมหาพล,แม่แตง,เชียงใหม่
2022-09-17,4,Ban Mae Wan,น้ำแม่กวง,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2022-09-17,8.8,Ban Mai Rim Fang,น้ำฝาง,เวียงฝาง,ฝาง,เชียงใหม่
2022-09-17,7.9,Ban Mang,น้ำปี้,มาง,เชียงม่วน,พะเยา
2022-09-17,5.6,Ban Mueang Kuet,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2022-09-17,3.1,Ban Mueang Mai,ห้วยแม่ต๋า,เมืองมาย,แจ้ห่ม,ลำปาง
2022-09-17,5.1,Ban Mueang Pha,น้ำแม่ริม,ริมเหนือ,แม่ริม,เชียงใหม่
2022-09-17,7.2,Ban Nam Ing,น้ำอิง,ต้า,ขุนตาล,เชียงราย
2022-09-17,11,Ban Nam Khong,แม่น้ำยม,ป่าแมต,เมือง,แพร่
2022-09-17,5.9,Ban Nam Yao,น้ำยาว,อวน,ปัว,น่าน
2022-09-17,1.1,Ban Nong Daeng,แม่น้ำน่าน,เปือ,เชียงกลาง,น่าน
2022-09-17,2.4,Ban Nong Naw,น้ำแม่สอย,แจ้ห่ม,แจ้ห่ม,ลำปาง
2022-09-17,5.7,Ban Nong Pham,น้ำแม่ลาว,แม่สรวย,แม่สรวย,เชียงราย
2022-09-17,7.6,Ban Pa Kha,น้ำควร,ควร,ปง,พะเยา
2022-09-17,11,Ban Pa Khoi Tai,แม่น้ำปิง,สันผีเสื้อ,เมือง,เชียงใหม่
2022-09-17,6.1,Ban Pa Sang,น้ำแม่ทา,ป่าซาง,ป่าซาง,ลำพูน
2022-09-17,1.7,Ban Pang Rimkorn,น้ำแม่กรณ์,แม่กรณ์,เมือง,เชียงราย
2022-09-17,6.6,Ban Pang Sa,ห้วยน้ำยาว,ผาทอง,ท่าวังผา,น่าน
2022-09-17,12.1,Ban Pha Khwang,แม่น้ำน่าน,บ่อ,เมือง,น่าน
2022-09-17,9.2,Ban Phai Ngarm,แม่น้ำน่าน,ส้าน,เวียงสา,น่าน
2022-09-17,5.2,Ban Phan Ton,น้ำแม่วาง,ทุ่งปี้,แม่วาง,เชียงใหม่
2022-09-17,5.2,Ban Phi Tai,น้ำปี้,บ้านพี้,บ้านหลวง,น่าน
2022-09-17,3.3,Ban Phu Yaeng,น้ำมวบ,ดู่พงษ์,สันติสุข,น่าน
2022-09-17,8.7,Ban Pong,น้ำแม่กวง,บวกค้าง,สันกำแพง,เชียงใหม่
2022-09-17,9,Ban Pong,น้ำแม่กวง,บวกค้าง,สันกำแพง,เชียงใหม่
2022-09-17,5.116666667,Ban Pong,ห้วยโป่ง,บ้านโป่ง,งาว,ลำปาง
2022-09-17,5.3,Ban Rong Kho,แม่น้ำวัง,ร่องเคาะ,วังเหนือ,ลำปาง
2022-09-17,7.8,Ban Rong Khun,น้ำแม่ลาว,ป่าอ้อดอนชัย,เมือง,เชียงราย
2022-09-17,4.1,Ban Saluang Nok,น้ำแม่ริม,สลวง,แม่ริม,เชียงใหม่
2022-09-17,6.7,Ban San Pu Loei,น้ำแม่ขอด,โหล่งขอด,พร้าว,เชียงใหม่
2022-09-17,7.6,Ban Singpotin,น้ำแม่ลาย,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2022-09-17,9.2,Ban Sob Soi,แม่น้ำปิง,แม่สอย,จอมทอง,เชียงใหม่
2022-09-17,5.9,Ban Sop Mae Sapoot,แม่น้ำแม่ทา,ทาสบเส้า,แม่ทา,ลำพูน
2022-09-17,12.1,Ban Sop Pae,แม่น้ำปิง,สบแปะ,จอมทอง,เชียงใหม่
2022-09-17,9.5,Ban Sop Prap,แม่น้ำวัง,สบปราบ,สบปราบ,ลำปาง
2022-09-17,9.4,Ban Sop Tam,น้ำแม่ต่ำ,เกาะคา,เกาะคา,ลำปาง
2022-09-17,5.1,Ban Sop Win,น้ำแม่วาง,แม่วิน,แม่วาง,เชียงใหม่
2022-09-17,11.3,Ban Tha Duea,แม่น้ำวัง,พิชัย,เมือง,ลำปาง
2022-09-17,6,Ban Tha Lo,น้ำแม่ตุ๋ย,บ่อแฮ้ว,เมือง,ลำปาง
2022-09-17,5.6,Ban Tha Pong Daeng,น้ำปาย,ผาบ่อง,เมือง,แม่ฮ่องสอน
2022-09-17,13.8,Ban Thung Nong,แม่น้ำยม,สระ,เชียงม่วน,พะเยา
2022-09-17,6.9,Ban Ton Yang,น้ำแม่ลาว,บัวสลี,แม่ลาว,เชียงราย
2022-09-17,16.2,Ban Wang Chin,แม่น้ำยม,วังชิ้น,วังชิ้น,แพร่
2022-09-17,5.1,Chedingam,น้ำอิง,ท่าวังทอง,เมือง,พะเยา
2022-09-17,9,In front of the Forestry Office,แม่น้ำน่าน,ในเวียง,เมือง,น่าน
2022-09-17,7.2,Mae Kham Lak Chet,น้ำแม่คำ,ศรีค้ำ,แม่จัน,เชียงราย
2022-09-17,4.4,Nam Mae Chaem,น้ำแม่แจ่ม,บ้านท่าข้าม,จอมทอง,เชียงใหม่
2022-09-17,6.1,Nawarat Bridge,แม่น้ำปิง,วัดเกต,เมือง,เชียงใหม่
2022-09-17,6.1,Nawarat Bridge,แม่น้ำปิง,วัดเกต,เมือง,เชียงใหม่
2022-09-17,5.3,Pracha Uthit Bridge,น้ำแม่กลาง,บ้านหลวง,จอมทอง,เชียงใหม่
