Date,Water volume in dams (by %),Name of dam
2023-10-13,91.59,Khwae Noi Bamrung Dan Dam
2023-10-13,62.01,Bhumibol Dam
2023-10-13,66.45,Mae Kuang Udom Thara Dam
2023-10-13,103.83,Mae Ngat Somboon Chon Dam
2023-10-13,104.2,Mae Mok Dam
2023-10-13,60.65,Sirikit Dam
2023-10-13,94.49,Kiew Lom Dam
2023-10-14,86.8,Kiew Kor Ma Dam
2023-10-14,93.4,Khwae Noi Bamrung Dan Dam
2023-10-14,62.84,Bhumibol Dam
2023-10-14,66.81,Mae Kuang Udom Thara Dam
2023-10-14,103.64,Mae Ngat Somboon Chon Dam
2023-10-14,103.44,Mae Mok Dam
2023-10-14,60.86,Sirikit Dam
2023-10-14,94.86,Kiew Lom Dam
2023-10-15,89.41,Kiew Kor Ma Dam
2023-10-15,94.14,Khwae Noi Bamrung Dan Dam
2023-10-15,63.86,Bhumibol Dam
2023-10-15,67.23,Mae Kuang Udom Thara Dam
2023-10-15,103.33,Mae Ngat Somboon Chon Dam
2023-10-15,103.05,Mae Mok Dam
2023-10-15,61.13,Sirikit Dam
2023-10-15,95.96,Kiew Lom Dam
2023-10-16,91.14,Kiew Kor Ma Dam
2023-10-16,94.78,Khwae Noi Bamrung Dan Dam
2023-10-16,64.69,Bhumibol Dam
2023-10-16,67.88,Mae Kuang Udom Thara Dam
2023-10-16,102.83,Mae Ngat Somboon Chon Dam
2023-10-16,102.8,Mae Mok Dam
2023-10-16,61.4,Sirikit Dam
2023-10-16,96.33,Kiew Lom Dam
2023-10-17,92.48,Kiew Kor Ma Dam
2023-10-17,94.89,Khwae Noi Bamrung Dan Dam
2023-10-17,65.66,Bhumibol Dam
2023-10-17,68.68,Mae Kuang Udom Thara Dam
2023-10-17,102.01,Mae Ngat Somboon Chon Dam
2023-10-17,106.62,Mae Mok Dam
2023-10-17,61.64,Sirikit Dam
2023-10-17,97.06,Kiew Lom Dam
2023-10-18,94.93,Kiew Kor Ma Dam
2023-10-18,94.89,Khwae Noi Bamrung Dan Dam
2023-10-18,66.51,Bhumibol Dam
2023-10-18,69.2,Mae Kuang Udom Thara Dam
2023-10-18,101.89,Mae Ngat Somboon Chon Dam
2023-10-18,105.47,Mae Mok Dam
2023-10-18,61.83,Sirikit Dam
2023-10-18,95.89,Kiew Lom Dam
2023-10-19,96.11,Kiew Kor Ma Dam
2023-10-19,94.78,Khwae Noi Bamrung Dan Dam
2023-10-19,67.15,Bhumibol Dam
2023-10-19,69.48,Mae Kuang Udom Thara Dam
2023-10-19,102.39,Mae Ngat Somboon Chon Dam
2023-10-19,103.69,Mae Mok Dam
2023-10-19,62.09,Sirikit Dam
2023-10-19,95.15,Kiew Lom Dam
2023-10-20,96.82,Kiew Kor Ma Dam
2023-10-20,94.57,Khwae Noi Bamrung Dan Dam
2023-10-20,67.61,Bhumibol Dam
2023-10-20,69.66,Mae Kuang Udom Thara Dam
2023-10-20,102.76,Mae Ngat Somboon Chon Dam
2023-10-20,102.67,Mae Mok Dam
2023-10-20,62.2,Sirikit Dam
2023-10-20,95.59,Kiew Lom Dam
2023-10-21,97.45,Kiew Kor Ma Dam
2023-10-21,94.99,Khwae Noi Bamrung Dan Dam
2023-10-21,67.98,Bhumibol Dam
2023-10-21,69.74,Mae Kuang Udom Thara Dam
2023-10-21,103.45,Mae Ngat Somboon Chon Dam
2023-10-21,102.29,Mae Mok Dam
2023-10-21,62.29,Sirikit Dam
2023-10-21,96.33,Kiew Lom Dam
2023-10-22,98.56,Kiew Kor Ma Dam
2023-10-22,95.1,Khwae Noi Bamrung Dan Dam
2023-10-22,68.44,Bhumibol Dam
2023-10-22,69.84,Mae Kuang Udom Thara Dam
2023-10-22,104.14,Mae Ngat Somboon Chon Dam
2023-10-22,102.42,Mae Mok Dam
2023-10-22,62.4,Sirikit Dam
2023-10-22,97.35,Kiew Lom Dam
2023-10-23,99.25,Kiew Kor Ma Dam
2023-10-23,95.42,Khwae Noi Bamrung Dan Dam
2023-10-23,68.85,Bhumibol Dam
2023-10-23,70.03,Mae Kuang Udom Thara Dam
2023-10-23,104.65,Mae Ngat Somboon Chon Dam
2023-10-23,105.78,Mae Mok Dam
2023-10-23,62.5,Sirikit Dam
2023-10-23,96.62,Kiew Lom Dam
2023-10-24,99.79,Kiew Kor Ma Dam
2023-10-24,95.85,Khwae Noi Bamrung Dan Dam
2023-10-24,69.17,Bhumibol Dam
2023-10-24,70.34,Mae Kuang Udom Thara Dam
2023-10-24,105.46,Mae Ngat Somboon Chon Dam
2023-10-24,102.67,Mae Mok Dam
2023-10-24,62.62,Sirikit Dam
2023-10-24,94.86,Kiew Lom Dam
2023-10-25,100.55,Kiew Kor Ma Dam
2023-10-25,96.06,Khwae Noi Bamrung Dan Dam
2023-10-25,69.58,Bhumibol Dam
2023-10-25,70.56,Mae Kuang Udom Thara Dam
2023-10-25,105.52,Mae Ngat Somboon Chon Dam
2023-10-25,102.29,Mae Mok Dam
2023-10-25,62.66,Sirikit Dam
2023-10-25,94.86,Kiew Lom Dam
2023-10-26,101.01,Kiew Kor Ma Dam
2023-10-26,96.27,Khwae Noi Bamrung Dan Dam
2023-10-26,69.95,Bhumibol Dam
2023-10-26,70.93,Mae Kuang Udom Thara Dam
2023-10-26,105.52,Mae Ngat Somboon Chon Dam
2023-10-26,101.78,Mae Mok Dam
2023-10-26,62.72,Sirikit Dam
2023-10-26,94.57,Kiew Lom Dam
2023-10-27,101.39,Kiew Kor Ma Dam
2023-10-27,96.59,Khwae Noi Bamrung Dan Dam
2023-10-27,70.27,Bhumibol Dam
2023-10-27,71.25,Mae Kuang Udom Thara Dam
2023-10-27,105.65,Mae Ngat Somboon Chon Dam
2023-10-27,101.4,Mae Mok Dam
2023-10-27,62.77,Sirikit Dam
2023-10-27,94.71,Kiew Lom Dam
2023-10-28,101.86,Kiew Kor Ma Dam
2023-10-28,96.81,Khwae Noi Bamrung Dan Dam
2023-10-28,70.52,Bhumibol Dam
2023-10-28,71.63,Mae Kuang Udom Thara Dam
2023-10-28,105.78,Mae Ngat Somboon Chon Dam
2023-10-28,101.27,Mae Mok Dam
2023-10-28,62.83,Sirikit Dam
2023-10-28,95.23,Kiew Lom Dam
2023-10-29,102.55,Kiew Kor Ma Dam
2023-10-29,97.12,Khwae Noi Bamrung Dan Dam
2023-10-29,71,Bhumibol Dam
2023-10-29,71.95,Mae Kuang Udom Thara Dam
2023-10-29,105.71,Mae Ngat Somboon Chon Dam
2023-10-29,101.15,Mae Mok Dam
2023-10-29,62.9,Sirikit Dam
2023-10-29,96.33,Kiew Lom Dam
2023-10-30,103.24,Kiew Kor Ma Dam
2023-10-30,97.55,Khwae Noi Bamrung Dan Dam
2023-10-30,71.5,Bhumibol Dam
2023-10-30,72.51,Mae Kuang Udom Thara Dam
2023-10-30,105.9,Mae Ngat Somboon Chon Dam
2023-10-30,102.16,Mae Mok Dam
2023-10-30,63.05,Sirikit Dam
2023-10-30,97.65,Kiew Lom Dam
2023-10-31,104.24,Kiew Kor Ma Dam
2023-10-31,97.98,Khwae Noi Bamrung Dan Dam
2023-10-31,71.99,Bhumibol Dam
2023-10-31,73.17,Mae Kuang Udom Thara Dam
2023-10-31,106.09,Mae Ngat Somboon Chon Dam
2023-10-31,103.56,Mae Mok Dam
2023-10-31,63.23,Sirikit Dam
2023-10-31,96.77,Kiew Lom Dam
2023-11-01,105.77,Kiew Kor Ma Dam
2023-11-01,98.51,Khwae Noi Bamrung Dan Dam
2023-11-01,72.89,Bhumibol Dam
2023-11-01,73.7,Mae Kuang Udom Thara Dam
2023-11-01,107.03,Mae Ngat Somboon Chon Dam
2023-11-01,104.58,Mae Mok Dam
2023-11-01,63.35,Sirikit Dam
2023-11-01,95.96,Kiew Lom Dam
2023-11-02,107.35,Kiew Kor Ma Dam
2023-11-02,99.15,Khwae Noi Bamrung Dan Dam
2023-11-02,73.58,Bhumibol Dam
2023-11-02,74.13,Mae Kuang Udom Thara Dam
2023-11-02,106.65,Mae Ngat Somboon Chon Dam
2023-11-02,103.69,Mae Mok Dam
2023-11-02,63.53,Sirikit Dam
2023-11-02,95.67,Kiew Lom Dam
2023-11-03,108.15,Kiew Kor Ma Dam
2023-11-03,99.47,Khwae Noi Bamrung Dan Dam
2023-11-03,74.09,Bhumibol Dam
2023-11-03,74.46,Mae Kuang Udom Thara Dam
2023-11-03,105.78,Mae Ngat Somboon Chon Dam
2023-11-03,102.93,Mae Mok Dam
2023-11-03,63.66,Sirikit Dam
2023-11-03,95.38,Kiew Lom Dam
2023-11-04,108.78,Kiew Kor Ma Dam
2023-11-04,99.89,Khwae Noi Bamrung Dan Dam
2023-11-04,74.51,Bhumibol Dam
2023-11-04,74.73,Mae Kuang Udom Thara Dam
2023-11-04,105.52,Mae Ngat Somboon Chon Dam
2023-11-04,102.29,Mae Mok Dam
2023-11-04,63.8,Sirikit Dam
2023-11-04,95.52,Kiew Lom Dam
2023-11-05,109.34,Kiew Kor Ma Dam
2023-11-05,100.11,Khwae Noi Bamrung Dan Dam
2023-11-05,74.87,Bhumibol Dam
2023-11-05,74.96,Mae Kuang Udom Thara Dam
2023-11-05,105.84,Mae Ngat Somboon Chon Dam
2023-11-05,101.91,Mae Mok Dam
2023-11-05,63.88,Sirikit Dam
2023-11-05,96.07,Kiew Lom Dam
2023-11-06,109.91,Kiew Kor Ma Dam
2023-11-06,100.32,Khwae Noi Bamrung Dan Dam
2023-11-06,75.17,Bhumibol Dam
2023-11-06,75.17,Mae Kuang Udom Thara Dam
2023-11-06,106.09,Mae Ngat Somboon Chon Dam
2023-11-06,101.4,Mae Mok Dam
2023-11-06,63.97,Sirikit Dam
2023-11-06,96.7,Kiew Lom Dam
2023-11-07,110.62,Kiew Kor Ma Dam
2023-11-07,100.53,Khwae Noi Bamrung Dan Dam
2023-11-07,75.41,Bhumibol Dam
2023-11-07,75.38,Mae Kuang Udom Thara Dam
2023-11-07,106.53,Mae Ngat Somboon Chon Dam
2023-11-07,101.27,Mae Mok Dam
2023-11-07,64.04,Sirikit Dam
2023-11-07,97.2,Kiew Lom Dam
2023-11-08,111.1,Kiew Kor Ma Dam
2023-11-08,100.75,Khwae Noi Bamrung Dan Dam
2023-11-08,75.64,Bhumibol Dam
2023-11-08,75.56,Mae Kuang Udom Thara Dam
2023-11-08,106.78,Mae Ngat Somboon Chon Dam
2023-11-08,101.02,Mae Mok Dam
2023-11-08,64.08,Sirikit Dam
2023-11-08,97.43,Kiew Lom Dam
2023-11-09,111.34,Kiew Kor Ma Dam
2023-11-09,100.85,Khwae Noi Bamrung Dan Dam
2023-11-09,75.84,Bhumibol Dam
2023-11-09,75.73,Mae Kuang Udom Thara Dam
2023-11-09,107.22,Mae Ngat Somboon Chon Dam
2023-11-09,100.89,Mae Mok Dam
2023-11-09,64.16,Sirikit Dam
2023-11-09,97.57,Kiew Lom Dam
2023-11-10,111.58,Kiew Kor Ma Dam
2023-11-10,101.06,Khwae Noi Bamrung Dan Dam
2023-11-10,76,Bhumibol Dam
2023-11-10,75.88,Mae Kuang Udom Thara Dam
2023-11-10,107.03,Mae Ngat Somboon Chon Dam
2023-11-10,100.89,Mae Mok Dam
2023-11-10,64.19,Sirikit Dam
2023-11-10,97.94,Kiew Lom Dam
2023-11-11,111.66,Kiew Kor Ma Dam
2023-11-11,101.17,Khwae Noi Bamrung Dan Dam
2023-11-11,76.16,Bhumibol Dam
2023-11-11,76.03,Mae Kuang Udom Thara Dam
2023-11-11,106.78,Mae Ngat Somboon Chon Dam
2023-11-11,100.76,Mae Mok Dam
2023-11-11,64.19,Sirikit Dam
2023-11-11,97.8,Kiew Lom Dam
2023-11-12,111.82,Kiew Kor Ma Dam
2023-11-12,101.28,Khwae Noi Bamrung Dan Dam
2023-11-12,76.3,Bhumibol Dam
2023-11-12,76.17,Mae Kuang Udom Thara Dam
2023-11-12,106.53,Mae Ngat Somboon Chon Dam
2023-11-12,100.64,Mae Mok Dam
2023-11-12,64.19,Sirikit Dam
2023-11-12,97.43,Kiew Lom Dam
2023-11-13,111.82,Kiew Kor Ma Dam
2023-11-13,101.38,Khwae Noi Bamrung Dan Dam
2023-11-13,76.44,Bhumibol Dam
2023-11-13,76.31,Mae Kuang Udom Thara Dam
2023-11-13,106.15,Mae Ngat Somboon Chon Dam
2023-11-13,100.64,Mae Mok Dam
2023-11-13,64.22,Sirikit Dam
2023-11-13,97.14,Kiew Lom Dam
2023-11-14,111.9,Kiew Kor Ma Dam
2023-11-14,101.49,Khwae Noi Bamrung Dan Dam
2023-11-14,76.59,Bhumibol Dam
2023-11-14,76.45,Mae Kuang Udom Thara Dam
2023-11-14,106.22,Mae Ngat Somboon Chon Dam
2023-11-14,100.51,Mae Mok Dam
2023-11-14,64.22,Sirikit Dam
2023-11-14,96.99,Kiew Lom Dam
2023-11-15,111.98,Kiew Kor Ma Dam
2023-11-15,101.6,Khwae Noi Bamrung Dan Dam
2023-11-15,76.73,Bhumibol Dam
2023-11-15,76.6,Mae Kuang Udom Thara Dam
2023-11-15,106.22,Mae Ngat Somboon Chon Dam
2023-11-15,100.51,Mae Mok Dam
2023-11-15,64.26,Sirikit Dam
2023-11-15,97.14,Kiew Lom Dam
2023-11-16,111.98,Kiew Kor Ma Dam
2023-11-16,101.6,Khwae Noi Bamrung Dan Dam
2023-11-16,76.83,Bhumibol Dam
2023-11-16,76.74,Mae Kuang Udom Thara Dam
2023-11-16,106.4,Mae Ngat Somboon Chon Dam
2023-11-16,100.51,Mae Mok Dam
2023-11-16,64.19,Sirikit Dam
2023-11-16,97.35,Kiew Lom Dam
2023-11-17,111.9,Kiew Kor Ma Dam
2023-11-17,101.6,Khwae Noi Bamrung Dan Dam
2023-11-17,76.95,Bhumibol Dam
2023-11-17,76.87,Mae Kuang Udom Thara Dam
2023-11-17,106.53,Mae Ngat Somboon Chon Dam
2023-11-17,100.51,Mae Mok Dam
2023-11-17,64.24,Sirikit Dam
2023-11-17,97.51,Kiew Lom Dam
2023-11-18,111.9,Kiew Kor Ma Dam
2023-11-18,101.6,Khwae Noi Bamrung Dan Dam
2023-11-18,77.03,Bhumibol Dam
2023-11-18,76.98,Mae Kuang Udom Thara Dam
2023-11-18,106.78,Mae Ngat Somboon Chon Dam
2023-11-18,100,Mae Mok Dam
2023-11-18,64.19,Sirikit Dam
2023-11-18,97.65,Kiew Lom Dam
2023-11-19,111.9,Kiew Kor Ma Dam
2023-11-19,101.6,Khwae Noi Bamrung Dan Dam
2023-11-19,77.14,Bhumibol Dam
2023-11-19,77.08,Mae Kuang Udom Thara Dam
2023-11-19,106.97,Mae Ngat Somboon Chon Dam
2023-11-19,100.38,Mae Mok Dam
2023-11-19,64.16,Sirikit Dam
2023-11-19,97.8,Kiew Lom Dam
2023-11-20,111.98,Kiew Kor Ma Dam
2023-11-20,101.6,Khwae Noi Bamrung Dan Dam
2023-11-20,77.24,Bhumibol Dam
2023-11-20,77.18,Mae Kuang Udom Thara Dam
2023-11-20,107.09,Mae Ngat Somboon Chon Dam
2023-11-20,100.38,Mae Mok Dam
2023-11-20,64.14,Sirikit Dam
2023-11-20,97.8,Kiew Lom Dam
2023-11-21,111.98,Kiew Kor Ma Dam
2023-11-21,101.6,Khwae Noi Bamrung Dan Dam
2023-11-21,77.32,Bhumibol Dam
2023-11-21,77.28,Mae Kuang Udom Thara Dam
2023-11-21,107.28,Mae Ngat Somboon Chon Dam
2023-11-21,100.38,Mae Mok Dam
2023-11-21,64.12,Sirikit Dam
2023-11-21,97.94,Kiew Lom Dam
2023-11-22,111.98,Kiew Kor Ma Dam
2023-11-22,101.6,Khwae Noi Bamrung Dan Dam
2023-11-22,77.38,Bhumibol Dam
2023-11-22,77.37,Mae Kuang Udom Thara Dam
2023-11-22,107.41,Mae Ngat Somboon Chon Dam
2023-11-22,100.38,Mae Mok Dam
2023-11-22,64.12,Sirikit Dam
2023-11-22,97.94,Kiew Lom Dam
2023-11-23,111.9,Kiew Kor Ma Dam
2023-11-23,101.6,Khwae Noi Bamrung Dan Dam
2023-11-23,77.46,Bhumibol Dam
2023-11-23,77.46,Mae Kuang Udom Thara Dam
2023-11-23,107.41,Mae Ngat Somboon Chon Dam
2023-11-23,100.38,Mae Mok Dam
2023-11-23,64.1,Sirikit Dam
2023-11-23,97.94,Kiew Lom Dam
2023-11-24,111.9,Kiew Kor Ma Dam
2023-11-24,101.49,Khwae Noi Bamrung Dan Dam
2023-11-24,77.54,Bhumibol Dam
2023-11-24,77.55,Mae Kuang Udom Thara Dam
2023-11-24,107.53,Mae Ngat Somboon Chon Dam
2023-11-24,100.32,Mae Mok Dam
2023-11-24,64.06,Sirikit Dam
2023-11-24,98.09,Kiew Lom Dam
2023-11-25,111.74,Kiew Kor Ma Dam
2023-11-25,101.49,Khwae Noi Bamrung Dan Dam
2023-11-25,77.59,Bhumibol Dam
2023-11-25,77.64,Mae Kuang Udom Thara Dam
2023-11-25,107.6,Mae Ngat Somboon Chon Dam
2023-11-25,100.25,Mae Mok Dam
2023-11-25,64,Sirikit Dam
2023-11-25,98.09,Kiew Lom Dam
2023-11-26,111.66,Kiew Kor Ma Dam
2023-11-26,101.38,Khwae Noi Bamrung Dan Dam
2023-11-26,77.63,Bhumibol Dam
2023-11-26,77.73,Mae Kuang Udom Thara Dam
2023-11-26,107.66,Mae Ngat Somboon Chon Dam
2023-11-26,100.25,Mae Mok Dam
2023-11-26,63.94,Sirikit Dam
2023-11-26,98.09,Kiew Lom Dam
2023-11-27,111.58,Kiew Kor Ma Dam
2023-11-27,101.38,Khwae Noi Bamrung Dan Dam
2023-11-27,77.67,Bhumibol Dam
2023-11-27,77.81,Mae Kuang Udom Thara Dam
2023-11-27,107.72,Mae Ngat Somboon Chon Dam
2023-11-27,100.25,Mae Mok Dam
2023-11-27,63.88,Sirikit Dam
2023-11-27,98.24,Kiew Lom Dam
2023-11-28,111.42,Kiew Kor Ma Dam
2023-11-28,101.28,Khwae Noi Bamrung Dan Dam
2023-11-28,77.63,Bhumibol Dam
2023-11-28,77.89,Mae Kuang Udom Thara Dam
2023-11-28,107.72,Mae Ngat Somboon Chon Dam
2023-11-28,100.19,Mae Mok Dam
2023-11-28,63.84,Sirikit Dam
2023-11-28,98.24,Kiew Lom Dam
2023-11-29,111.26,Kiew Kor Ma Dam
2023-11-29,101.28,Khwae Noi Bamrung Dan Dam
2023-11-29,77.59,Bhumibol Dam
2023-11-29,77.96,Mae Kuang Udom Thara Dam
2023-11-29,107.72,Mae Ngat Somboon Chon Dam
2023-11-29,100.13,Mae Mok Dam
2023-11-29,63.73,Sirikit Dam
2023-11-29,98.16,Kiew Lom Dam
2023-11-30,111.1,Kiew Kor Ma Dam
2023-11-30,101.28,Khwae Noi Bamrung Dan Dam
2023-11-30,77.59,Bhumibol Dam
2023-11-30,78.01,Mae Kuang Udom Thara Dam
2023-11-30,107.72,Mae Ngat Somboon Chon Dam
2023-11-30,100.13,Mae Mok Dam
2023-11-30,63.64,Sirikit Dam
2023-11-30,98.24,Kiew Lom Dam
2023-12-01,110.86,Kiew Kor Ma Dam
2023-12-01,101.17,Khwae Noi Bamrung Dan Dam
2023-12-01,77.54,Bhumibol Dam
2023-12-01,78.08,Mae Kuang Udom Thara Dam
2023-12-01,107.78,Mae Ngat Somboon Chon Dam
2023-12-01,100.13,Mae Mok Dam
2023-12-01,63.58,Sirikit Dam
2023-12-01,98.16,Kiew Lom Dam
2023-12-02,110.78,Kiew Kor Ma Dam
2023-12-02,101.17,Khwae Noi Bamrung Dan Dam
2023-12-02,77.54,Bhumibol Dam
2023-12-02,78.17,Mae Kuang Udom Thara Dam
2023-12-02,107.85,Mae Ngat Somboon Chon Dam
2023-12-02,100,Mae Mok Dam
2023-12-02,63.49,Sirikit Dam
2023-12-02,98.24,Kiew Lom Dam
2023-12-03,110.78,Kiew Kor Ma Dam
2023-12-03,101.17,Khwae Noi Bamrung Dan Dam
2023-12-03,77.48,Bhumibol Dam
2023-12-03,78.25,Mae Kuang Udom Thara Dam
2023-12-03,107.97,Mae Ngat Somboon Chon Dam
2023-12-03,99.87,Mae Mok Dam
2023-12-03,63.4,Sirikit Dam
2023-12-03,98.16,Kiew Lom Dam
2023-12-04,110.94,Kiew Kor Ma Dam
2023-12-04,101.06,Khwae Noi Bamrung Dan Dam
2023-12-04,77.44,Bhumibol Dam
2023-12-04,78.32,Mae Kuang Udom Thara Dam
2023-12-04,108.1,Mae Ngat Somboon Chon Dam
2023-12-04,99.75,Mae Mok Dam
2023-12-04,63.33,Sirikit Dam
2023-12-04,98.01,Kiew Lom Dam
2023-12-05,111.1,Kiew Kor Ma Dam
2023-12-05,101.06,Khwae Noi Bamrung Dan Dam
2023-12-05,77.38,Bhumibol Dam
2023-12-05,78.39,Mae Kuang Udom Thara Dam
2023-12-05,108.1,Mae Ngat Somboon Chon Dam
2023-12-05,99.62,Mae Mok Dam
2023-12-05,63.27,Sirikit Dam
2023-12-05,97.94,Kiew Lom Dam
2023-12-06,111.18,Kiew Kor Ma Dam
2023-12-06,100.96,Khwae Noi Bamrung Dan Dam
2023-12-06,77.32,Bhumibol Dam
2023-12-06,78.46,Mae Kuang Udom Thara Dam
2023-12-06,108.16,Mae Ngat Somboon Chon Dam
2023-12-06,99.49,Mae Mok Dam
2023-12-06,63.18,Sirikit Dam
2023-12-06,97.8,Kiew Lom Dam
2023-12-07,111.34,Kiew Kor Ma Dam
2023-12-07,100.75,Khwae Noi Bamrung Dan Dam
2023-12-07,77.24,Bhumibol Dam
2023-12-07,78.56,Mae Kuang Udom Thara Dam
2023-12-07,108.22,Mae Ngat Somboon Chon Dam
2023-12-07,99.36,Mae Mok Dam
2023-12-07,63.09,Sirikit Dam
2023-12-07,97.8,Kiew Lom Dam
2023-12-08,111.42,Kiew Kor Ma Dam
2023-12-08,100.32,Khwae Noi Bamrung Dan Dam
2023-12-08,77.18,Bhumibol Dam
2023-12-08,78.65,Mae Kuang Udom Thara Dam
2023-12-08,108.29,Mae Ngat Somboon Chon Dam
2023-12-08,99.24,Mae Mok Dam
2023-12-08,63.01,Sirikit Dam
2023-12-08,97.94,Kiew Lom Dam
2023-12-09,111.5,Kiew Kor Ma Dam
2023-12-09,99.68,Khwae Noi Bamrung Dan Dam
2023-12-09,77.08,Bhumibol Dam
2023-12-09,78.73,Mae Kuang Udom Thara Dam
2023-12-09,108.29,Mae Ngat Somboon Chon Dam
2023-12-09,99.11,Mae Mok Dam
2023-12-09,62.87,Sirikit Dam
2023-12-09,98.38,Kiew Lom Dam
2023-12-10,111.66,Kiew Kor Ma Dam
2023-12-10,99.04,Khwae Noi Bamrung Dan Dam
2023-12-10,77.02,Bhumibol Dam
2023-12-10,78.79,Mae Kuang Udom Thara Dam
2023-12-10,108.41,Mae Ngat Somboon Chon Dam
2023-12-10,98.98,Mae Mok Dam
2023-12-10,62.77,Sirikit Dam
2023-12-10,98.53,Kiew Lom Dam
2023-12-11,111.66,Kiew Kor Ma Dam
2023-12-11,98.4,Khwae Noi Bamrung Dan Dam
2023-12-11,76.97,Bhumibol Dam
2023-12-11,78.86,Mae Kuang Udom Thara Dam
2023-12-11,108.47,Mae Ngat Somboon Chon Dam
2023-12-11,98.35,Mae Mok Dam
2023-12-11,62.66,Sirikit Dam
2023-12-11,98.53,Kiew Lom Dam
2023-12-12,111.42,Kiew Kor Ma Dam
2023-12-12,97.76,Khwae Noi Bamrung Dan Dam
2023-12-12,76.89,Bhumibol Dam
2023-12-12,78.94,Mae Kuang Udom Thara Dam
2023-12-12,108.54,Mae Ngat Somboon Chon Dam
2023-12-12,97.71,Mae Mok Dam
2023-12-12,62.48,Sirikit Dam
2023-12-12,98.67,Kiew Lom Dam
2023-12-13,111.34,Kiew Kor Ma Dam
2023-12-13,97.23,Khwae Noi Bamrung Dan Dam
2023-12-13,76.79,Bhumibol Dam
2023-12-13,79.02,Mae Kuang Udom Thara Dam
2023-12-13,108.54,Mae Ngat Somboon Chon Dam
2023-12-13,97.07,Mae Mok Dam
2023-12-13,62.36,Sirikit Dam
2023-12-13,98.82,Kiew Lom Dam
2023-12-14,111.34,Kiew Kor Ma Dam
2023-12-14,96.59,Khwae Noi Bamrung Dan Dam
2023-12-14,76.75,Bhumibol Dam
2023-12-14,79.09,Mae Kuang Udom Thara Dam
2023-12-14,108.54,Mae Ngat Somboon Chon Dam
2023-12-14,96.44,Mae Mok Dam
2023-12-14,62.18,Sirikit Dam
2023-12-14,98.82,Kiew Lom Dam
2023-12-15,111.26,Kiew Kor Ma Dam
2023-12-15,95.95,Khwae Noi Bamrung Dan Dam
2023-12-15,76.65,Bhumibol Dam
2023-12-15,79.15,Mae Kuang Udom Thara Dam
2023-12-15,108.47,Mae Ngat Somboon Chon Dam
2023-12-15,95.8,Mae Mok Dam
2023-12-15,62.03,Sirikit Dam
2023-12-15,98.82,Kiew Lom Dam
2023-12-16,111.18,Kiew Kor Ma Dam
2023-12-16,95.42,Khwae Noi Bamrung Dan Dam
2023-12-16,76.54,Bhumibol Dam
2023-12-16,79.21,Mae Kuang Udom Thara Dam
2023-12-16,108.47,Mae Ngat Somboon Chon Dam
2023-12-16,95.16,Mae Mok Dam
2023-12-16,61.9,Sirikit Dam
2023-12-16,98.67,Kiew Lom Dam
2023-12-17,111.1,Kiew Kor Ma Dam
2023-12-17,94.78,Khwae Noi Bamrung Dan Dam
2023-12-17,76.47,Bhumibol Dam
2023-12-17,79.27,Mae Kuang Udom Thara Dam
2023-12-17,108.54,Mae Ngat Somboon Chon Dam
2023-12-17,94.53,Mae Mok Dam
2023-12-17,61.68,Sirikit Dam
2023-12-17,98.53,Kiew Lom Dam
2023-12-18,111.1,Kiew Kor Ma Dam
2023-12-18,94.25,Khwae Noi Bamrung Dan Dam
2023-12-18,76.39,Bhumibol Dam
2023-12-18,79.33,Mae Kuang Udom Thara Dam
2023-12-18,108.6,Mae Ngat Somboon Chon Dam
2023-12-18,93.89,Mae Mok Dam
2023-12-18,61.54,Sirikit Dam
2023-12-18,98.24,Kiew Lom Dam
2023-12-19,111.02,Kiew Kor Ma Dam
2023-12-19,93.72,Khwae Noi Bamrung Dan Dam
2023-12-19,76.26,Bhumibol Dam
2023-12-19,79.39,Mae Kuang Udom Thara Dam
2023-12-19,108.6,Mae Ngat Somboon Chon Dam
2023-12-19,93.25,Mae Mok Dam
2023-12-19,61.4,Sirikit Dam
2023-12-19,98.01,Kiew Lom Dam
2023-12-20,110.94,Kiew Kor Ma Dam
2023-12-20,93.29,Khwae Noi Bamrung Dan Dam
2023-12-20,76.12,Bhumibol Dam
2023-12-20,79.44,Mae Kuang Udom Thara Dam
2023-12-20,108.54,Mae Ngat Somboon Chon Dam
2023-12-20,92.62,Mae Mok Dam
2023-12-20,61.31,Sirikit Dam
2023-12-20,97.8,Kiew Lom Dam
2023-12-21,110.86,Kiew Kor Ma Dam
2023-12-21,92.97,Khwae Noi Bamrung Dan Dam
2023-12-21,75.95,Bhumibol Dam
2023-12-21,79.48,Mae Kuang Udom Thara Dam
2023-12-21,108.47,Mae Ngat Somboon Chon Dam
2023-12-21,92.11,Mae Mok Dam
2023-12-21,61.21,Sirikit Dam
2023-12-21,97.65,Kiew Lom Dam
2023-12-22,110.78,Kiew Kor Ma Dam
2023-12-22,92.55,Khwae Noi Bamrung Dan Dam
2023-12-22,75.8,Bhumibol Dam
2023-12-22,79.52,Mae Kuang Udom Thara Dam
2023-12-22,108.41,Mae Ngat Somboon Chon Dam
2023-12-22,91.6,Mae Mok Dam
2023-12-22,61.13,Sirikit Dam
2023-12-22,97.51,Kiew Lom Dam
2023-12-23,110.71,Kiew Kor Ma Dam
2023-12-23,92.33,Khwae Noi Bamrung Dan Dam
2023-12-23,75.61,Bhumibol Dam
