Date,Water volume in dams (by %),Name of dam
2022-10-13,84.71,Bhumibol Dam
2022-10-13,70.32,Sirikit Dam
2022-10-13,95.74,Mae Ngat Somboon Chon Dam
2022-10-13,88.2,Mae Kuang Udom Thara Dam
2022-10-13,92.81,Kiew Lom Dam
2022-10-13,111.32,Kiew Kor Ma Dam
2022-10-13,101.38,Khwae Noi Bamrung Dan Dam
2022-10-13,101.82,Mae Mok Dam
2022-10-14,85.18,Bhumibol Dam
2022-10-14,70.55,Sirikit Dam
2022-10-14,96.24,Mae Ngat Somboon Chon Dam
2022-10-14,88.59,Mae Kuang Udom Thara Dam
2022-10-14,94.13,Kiew Lom Dam
2022-10-14,111.82,Kiew Kor Ma Dam
2022-10-14,101.38,Khwae Noi Bamrung Dan Dam
2022-10-14,101.82,Mae Mok Dam
2022-10-15,85.62,Bhumibol Dam
2022-10-15,70.76,Sirikit Dam
2022-10-15,96.74,Mae Ngat Somboon Chon Dam
2022-10-15,88.99,Mae Kuang Udom Thara Dam
2022-10-15,95.07,Kiew Lom Dam
2022-10-15,112.62,Kiew Kor Ma Dam
2022-10-15,101.28,Khwae Noi Bamrung Dan Dam
2022-10-15,102.73,Mae Mok Dam
2022-10-16,86.03,Bhumibol Dam
2022-10-16,70.91,Sirikit Dam
2022-10-16,97.18,Mae Ngat Somboon Chon Dam
2022-10-16,89.23,Mae Kuang Udom Thara Dam
2022-10-16,94.77,Kiew Lom Dam
2022-10-16,112.94,Kiew Kor Ma Dam
2022-10-16,101.06,Khwae Noi Bamrung Dan Dam
2022-10-16,101.82,Mae Mok Dam
2022-10-17,86.38,Bhumibol Dam
2022-10-17,71.05,Sirikit Dam
2022-10-17,97.55,Mae Ngat Somboon Chon Dam
2022-10-17,89.4,Mae Kuang Udom Thara Dam
2022-10-17,95.3,Kiew Lom Dam
2022-10-17,112.62,Kiew Kor Ma Dam
2022-10-17,100.85,Khwae Noi Bamrung Dan Dam
2022-10-17,101.82,Mae Mok Dam
2022-10-18,86.66,Bhumibol Dam
2022-10-18,71.2,Sirikit Dam
2022-10-18,97.87,Mae Ngat Somboon Chon Dam
2022-10-18,89.59,Mae Kuang Udom Thara Dam
2022-10-18,95.74,Kiew Lom Dam
2022-10-18,112.14,Kiew Kor Ma Dam
2022-10-18,100.75,Khwae Noi Bamrung Dan Dam
2022-10-18,101.82,Mae Mok Dam
2022-10-19,86.92,Bhumibol Dam
2022-10-19,71.34,Sirikit Dam
2022-10-19,98.12,Mae Ngat Somboon Chon Dam
2022-10-19,89.77,Mae Kuang Udom Thara Dam
2022-10-19,96.33,Kiew Lom Dam
2022-10-19,111.26,Kiew Kor Ma Dam
2022-10-19,100.64,Khwae Noi Bamrung Dan Dam
2022-10-19,100.91,Mae Mok Dam
2022-10-20,87.12,Bhumibol Dam
2022-10-20,71.45,Sirikit Dam
2022-10-20,98.37,Mae Ngat Somboon Chon Dam
2022-10-20,89.91,Mae Kuang Udom Thara Dam
2022-10-20,96.62,Kiew Lom Dam
2022-10-20,110.22,Kiew Kor Ma Dam
2022-10-20,100.85,Khwae Noi Bamrung Dan Dam
2022-10-20,100.91,Mae Mok Dam
2022-10-21,87.3,Bhumibol Dam
2022-10-21,71.55,Sirikit Dam
2022-10-21,98.61,Mae Ngat Somboon Chon Dam
2022-10-21,89.92,Mae Kuang Udom Thara Dam
2022-10-21,96.62,Kiew Lom Dam
2022-10-21,109.26,Kiew Kor Ma Dam
2022-10-21,101.17,Khwae Noi Bamrung Dan Dam
2022-10-21,100.91,Mae Mok Dam
2022-10-22,87.49,Bhumibol Dam
2022-10-22,71.64,Sirikit Dam
2022-10-22,98.81,Mae Ngat Somboon Chon Dam
2022-10-22,89.92,Mae Kuang Udom Thara Dam
2022-10-22,96.77,Kiew Lom Dam
2022-10-22,108.15,Kiew Kor Ma Dam
2022-10-22,101.28,Khwae Noi Bamrung Dan Dam
2022-10-22,100.91,Mae Mok Dam
2022-10-23,87.65,Bhumibol Dam
2022-10-23,71.72,Sirikit Dam
2022-10-23,99.06,Mae Ngat Somboon Chon Dam
2022-10-23,90.04,Mae Kuang Udom Thara Dam
2022-10-23,97.06,Kiew Lom Dam
2022-10-23,107.35,Kiew Kor Ma Dam
2022-10-23,101.6,Khwae Noi Bamrung Dan Dam
2022-10-23,100.91,Mae Mok Dam
2022-10-24,87.8,Bhumibol Dam
2022-10-24,71.84,Sirikit Dam
2022-10-24,99.44,Mae Ngat Somboon Chon Dam
2022-10-24,90.25,Mae Kuang Udom Thara Dam
2022-10-24,96.91,Kiew Lom Dam
2022-10-24,106.39,Kiew Kor Ma Dam
2022-10-24,101.6,Khwae Noi Bamrung Dan Dam
2022-10-24,100.91,Mae Mok Dam
2022-10-25,87.97,Bhumibol Dam
2022-10-25,71.93,Sirikit Dam
2022-10-25,99.69,Mae Ngat Somboon Chon Dam
2022-10-25,90.37,Mae Kuang Udom Thara Dam
2022-10-25,96.18,Kiew Lom Dam
2022-10-25,105.77,Kiew Kor Ma Dam
2022-10-25,101.6,Khwae Noi Bamrung Dan Dam
2022-10-25,100.91,Mae Mok Dam
2022-10-26,88.13,Bhumibol Dam
2022-10-26,72.01,Sirikit Dam
2022-10-26,100,Mae Ngat Somboon Chon Dam
2022-10-26,90.44,Mae Kuang Udom Thara Dam
2022-10-26,95.01,Kiew Lom Dam
2022-10-26,105.23,Kiew Kor Ma Dam
2022-10-26,101.81,Khwae Noi Bamrung Dan Dam
2022-10-26,100.91,Mae Mok Dam
2022-10-27,88.29,Bhumibol Dam
2022-10-27,72.08,Sirikit Dam
2022-10-27,100.25,Mae Ngat Somboon Chon Dam
2022-10-27,90.54,Mae Kuang Udom Thara Dam
2022-10-27,95.01,Kiew Lom Dam
2022-10-27,104.69,Kiew Kor Ma Dam
2022-10-27,101.92,Khwae Noi Bamrung Dan Dam
2022-10-27,100,Mae Mok Dam
2022-10-28,88.43,Bhumibol Dam
2022-10-28,72.15,Sirikit Dam
2022-10-28,100.44,Mae Ngat Somboon Chon Dam
2022-10-28,90.74,Mae Kuang Udom Thara Dam
2022-10-28,95.01,Kiew Lom Dam
2022-10-28,104.24,Kiew Kor Ma Dam
2022-10-28,101.92,Khwae Noi Bamrung Dan Dam
2022-10-28,100,Mae Mok Dam
2022-10-29,88.57,Bhumibol Dam
2022-10-29,72.17,Sirikit Dam
2022-10-29,100.57,Mae Ngat Somboon Chon Dam
2022-10-29,91.02,Mae Kuang Udom Thara Dam
2022-10-29,94.54,Kiew Lom Dam
2022-10-29,103.93,Kiew Kor Ma Dam
2022-10-29,101.92,Khwae Noi Bamrung Dan Dam
2022-10-29,100,Mae Mok Dam
2022-10-30,88.68,Bhumibol Dam
2022-10-30,72.15,Sirikit Dam
2022-10-30,100.75,Mae Ngat Somboon Chon Dam
2022-10-30,91.24,Mae Kuang Udom Thara Dam
2022-10-30,93.13,Kiew Lom Dam
2022-10-30,103.85,Kiew Kor Ma Dam
2022-10-30,101.92,Khwae Noi Bamrung Dan Dam
2022-10-30,100,Mae Mok Dam
2022-10-31,88.81,Bhumibol Dam
2022-10-31,72.15,Sirikit Dam
2022-10-31,100.94,Mae Ngat Somboon Chon Dam
2022-10-31,91.44,Mae Kuang Udom Thara Dam
2022-10-31,92.66,Kiew Lom Dam
2022-10-31,103.78,Kiew Kor Ma Dam
2022-10-31,101.92,Khwae Noi Bamrung Dan Dam
2022-10-31,100,Mae Mok Dam
2022-11-01,88.95,Bhumibol Dam
2022-11-01,72.17,Sirikit Dam
2022-11-01,101.13,Mae Ngat Somboon Chon Dam
2022-11-01,91.59,Mae Kuang Udom Thara Dam
2022-11-01,92.55,Kiew Lom Dam
2022-11-01,103.93,Kiew Kor Ma Dam
2022-11-01,101.92,Khwae Noi Bamrung Dan Dam
2022-11-01,100,Mae Mok Dam
2022-11-02,89.04,Bhumibol Dam
2022-11-02,72.15,Sirikit Dam
2022-11-02,101.32,Mae Ngat Somboon Chon Dam
2022-11-02,91.74,Mae Kuang Udom Thara Dam
2022-11-02,92.81,Kiew Lom Dam
2022-11-02,104.24,Kiew Kor Ma Dam
2022-11-02,101.92,Khwae Noi Bamrung Dan Dam
2022-11-02,100,Mae Mok Dam
2022-11-03,89.1,Bhumibol Dam
2022-11-03,72.1,Sirikit Dam
2022-11-03,101.45,Mae Ngat Somboon Chon Dam
2022-11-03,91.87,Mae Kuang Udom Thara Dam
2022-11-03,93.61,Kiew Lom Dam
2022-11-03,104.62,Kiew Kor Ma Dam
2022-11-03,101.81,Khwae Noi Bamrung Dan Dam
2022-11-03,100,Mae Mok Dam
2022-11-04,89.17,Bhumibol Dam
2022-11-04,72.1,Sirikit Dam
2022-11-04,101.57,Mae Ngat Somboon Chon Dam
2022-11-04,92.16,Mae Kuang Udom Thara Dam
2022-11-04,94.42,Kiew Lom Dam
2022-11-04,105,Kiew Kor Ma Dam
2022-11-04,101.7,Khwae Noi Bamrung Dan Dam
2022-11-04,100,Mae Mok Dam
2022-11-05,89.26,Bhumibol Dam
2022-11-05,72.08,Sirikit Dam
2022-11-05,101.76,Mae Ngat Somboon Chon Dam
2022-11-05,92.16,Mae Kuang Udom Thara Dam
2022-11-05,95.01,Kiew Lom Dam
2022-11-05,105.31,Kiew Kor Ma Dam
2022-11-05,101.7,Khwae Noi Bamrung Dan Dam
2022-11-05,100,Mae Mok Dam
2022-11-06,89.32,Bhumibol Dam
2022-11-06,72.05,Sirikit Dam
2022-11-06,101.98,Mae Ngat Somboon Chon Dam
2022-11-06,92.31,Mae Kuang Udom Thara Dam
2022-11-06,95.59,Kiew Lom Dam
2022-11-06,105.54,Kiew Kor Ma Dam
2022-11-06,101.6,Khwae Noi Bamrung Dan Dam
2022-11-06,100,Mae Mok Dam
2022-11-07,89.38,Bhumibol Dam
2022-11-07,72.03,Sirikit Dam
2022-11-07,102.14,Mae Ngat Somboon Chon Dam
2022-11-07,92.43,Mae Kuang Udom Thara Dam
2022-11-07,96.04,Kiew Lom Dam
2022-11-07,105.77,Kiew Kor Ma Dam
2022-11-07,101.49,Khwae Noi Bamrung Dan Dam
2022-11-07,100,Mae Mok Dam
2022-11-08,89.45,Bhumibol Dam
2022-11-08,72.01,Sirikit Dam
2022-11-08,102.26,Mae Ngat Somboon Chon Dam
2022-11-08,92.57,Mae Kuang Udom Thara Dam
2022-11-08,95.44,Kiew Lom Dam
2022-11-08,105.77,Kiew Kor Ma Dam
2022-11-08,101.38,Khwae Noi Bamrung Dan Dam
2022-11-08,100,Mae Mok Dam
2022-11-09,89.47,Bhumibol Dam
2022-11-09,71.96,Sirikit Dam
2022-11-09,102.32,Mae Ngat Somboon Chon Dam
2022-11-09,92.74,Mae Kuang Udom Thara Dam
2022-11-09,95.59,Kiew Lom Dam
2022-11-09,105.77,Kiew Kor Ma Dam
2022-11-09,101.28,Khwae Noi Bamrung Dan Dam
2022-11-09,100,Mae Mok Dam
2022-11-10,89.5,Bhumibol Dam
2022-11-10,71.93,Sirikit Dam
2022-11-10,102.45,Mae Ngat Somboon Chon Dam
2022-11-10,92.87,Mae Kuang Udom Thara Dam
2022-11-10,96.62,Kiew Lom Dam
2022-11-10,106.08,Kiew Kor Ma Dam
2022-11-10,101.28,Khwae Noi Bamrung Dan Dam
2022-11-10,100,Mae Mok Dam
2022-11-11,89.54,Bhumibol Dam
2022-11-11,71.91,Sirikit Dam
2022-11-11,102.54,Mae Ngat Somboon Chon Dam
2022-11-11,93.01,Mae Kuang Udom Thara Dam
2022-11-11,97.2,Kiew Lom Dam
2022-11-11,106.55,Kiew Kor Ma Dam
2022-11-11,101.17,Khwae Noi Bamrung Dan Dam
2022-11-11,100,Mae Mok Dam
2022-11-12,89.61,Bhumibol Dam
2022-11-12,71.87,Sirikit Dam
2022-11-12,102.7,Mae Ngat Somboon Chon Dam
2022-11-12,93.15,Mae Kuang Udom Thara Dam
2022-11-12,97.8,Kiew Lom Dam
2022-11-12,106.86,Kiew Kor Ma Dam
2022-11-12,101.06,Khwae Noi Bamrung Dan Dam
2022-11-12,100,Mae Mok Dam
2022-11-13,89.67,Bhumibol Dam
2022-11-13,71.84,Sirikit Dam
2022-11-13,102.89,Mae Ngat Somboon Chon Dam
2022-11-13,93.27,Mae Kuang Udom Thara Dam
2022-11-13,98.24,Kiew Lom Dam
2022-11-13,107.11,Kiew Kor Ma Dam
2022-11-13,100.96,Khwae Noi Bamrung Dan Dam
2022-11-13,100,Mae Mok Dam
2022-11-14,89.72,Bhumibol Dam
2022-11-14,71.82,Sirikit Dam
2022-11-14,103.02,Mae Ngat Somboon Chon Dam
2022-11-14,93.4,Mae Kuang Udom Thara Dam
2022-11-14,98.24,Kiew Lom Dam
2022-11-14,107.51,Kiew Kor Ma Dam
2022-11-14,100.85,Khwae Noi Bamrung Dan Dam
2022-11-14,100,Mae Mok Dam
2022-11-15,89.76,Bhumibol Dam
2022-11-15,71.8,Sirikit Dam
2022-11-15,103.14,Mae Ngat Somboon Chon Dam
2022-11-15,93.53,Mae Kuang Udom Thara Dam
2022-11-15,98.32,Kiew Lom Dam
2022-11-15,107.91,Kiew Kor Ma Dam
2022-11-15,100.43,Khwae Noi Bamrung Dan Dam
2022-11-15,100,Mae Mok Dam
2022-11-16,89.83,Bhumibol Dam
2022-11-16,71.78,Sirikit Dam
2022-11-16,103.52,Mae Ngat Somboon Chon Dam
2022-11-16,93.83,Mae Kuang Udom Thara Dam
2022-11-16,98.38,Kiew Lom Dam
2022-11-16,108.15,Kiew Kor Ma Dam
2022-11-16,100.43,Khwae Noi Bamrung Dan Dam
2022-11-16,100,Mae Mok Dam
2022-11-17,89.9,Bhumibol Dam
2022-11-17,71.76,Sirikit Dam
2022-11-17,103.83,Mae Ngat Somboon Chon Dam
2022-11-17,94.03,Mae Kuang Udom Thara Dam
2022-11-17,97.91,Kiew Lom Dam
2022-11-17,108.46,Kiew Kor Ma Dam
2022-11-17,100.43,Khwae Noi Bamrung Dan Dam
2022-11-17,100,Mae Mok Dam
2022-11-18,89.96,Bhumibol Dam
2022-11-18,71.72,Sirikit Dam
2022-11-18,104.46,Mae Ngat Somboon Chon Dam
2022-11-18,94.32,Mae Kuang Udom Thara Dam
2022-11-18,97.2,Kiew Lom Dam
2022-11-18,108.95,Kiew Kor Ma Dam
2022-11-18,100.32,Khwae Noi Bamrung Dan Dam
2022-11-18,100,Mae Mok Dam
2022-11-19,90.01,Bhumibol Dam
2022-11-19,71.8,Sirikit Dam
2022-11-19,105.15,Mae Ngat Somboon Chon Dam
2022-11-19,94.53,Mae Kuang Udom Thara Dam
2022-11-19,96.47,Kiew Lom Dam
2022-11-19,109.26,Kiew Kor Ma Dam
2022-11-19,100.32,Khwae Noi Bamrung Dan Dam
2022-11-19,100,Mae Mok Dam
2022-11-20,90.08,Bhumibol Dam
2022-11-20,71.8,Sirikit Dam
2022-11-20,105.46,Mae Ngat Somboon Chon Dam
2022-11-20,94.72,Mae Kuang Udom Thara Dam
2022-11-20,95.74,Kiew Lom Dam
2022-11-20,109.74,Kiew Kor Ma Dam
2022-11-20,100.32,Khwae Noi Bamrung Dan Dam
2022-11-20,100,Mae Mok Dam
2022-11-21,90.12,Bhumibol Dam
2022-11-21,71.76,Sirikit Dam
2022-11-21,105.59,Mae Ngat Somboon Chon Dam
2022-11-21,94.88,Mae Kuang Udom Thara Dam
2022-11-21,95.15,Kiew Lom Dam
2022-11-21,110.06,Kiew Kor Ma Dam
2022-11-21,100.21,Khwae Noi Bamrung Dan Dam
2022-11-21,100,Mae Mok Dam
2022-11-22,90.16,Bhumibol Dam
2022-11-22,71.7,Sirikit Dam
2022-11-22,105.4,Mae Ngat Somboon Chon Dam
2022-11-22,95.06,Mae Kuang Udom Thara Dam
2022-11-22,94.28,Kiew Lom Dam
2022-11-22,110.31,Kiew Kor Ma Dam
2022-11-22,100.11,Khwae Noi Bamrung Dan Dam
2022-11-22,100,Mae Mok Dam
2022-11-23,90.16,Bhumibol Dam
2022-11-23,71.68,Sirikit Dam
2022-11-23,105.09,Mae Ngat Somboon Chon Dam
2022-11-23,95.2,Mae Kuang Udom Thara Dam
2022-11-23,93.68,Kiew Lom Dam
2022-11-23,110.71,Kiew Kor Ma Dam
2022-11-23,100,Khwae Noi Bamrung Dan Dam
2022-11-23,100,Mae Mok Dam
2022-11-24,90.23,Bhumibol Dam
2022-11-24,71.64,Sirikit Dam
2022-11-24,104.65,Mae Ngat Somboon Chon Dam
2022-11-24,95.33,Mae Kuang Udom Thara Dam
2022-11-24,93.97,Kiew Lom Dam
2022-11-24,110.86,Kiew Kor Ma Dam
2022-11-24,99.89,Khwae Noi Bamrung Dan Dam
2022-11-24,100,Mae Mok Dam
2022-11-25,90.21,Bhumibol Dam
2022-11-25,71.59,Sirikit Dam
2022-11-25,104.21,Mae Ngat Somboon Chon Dam
2022-11-25,95.45,Mae Kuang Udom Thara Dam
2022-11-25,94.28,Kiew Lom Dam
2022-11-25,111.1,Kiew Kor Ma Dam
2022-11-25,99.79,Khwae Noi Bamrung Dan Dam
2022-11-25,100,Mae Mok Dam
2022-11-26,90.28,Bhumibol Dam
2022-11-26,71.57,Sirikit Dam
2022-11-26,103.83,Mae Ngat Somboon Chon Dam
2022-11-26,95.68,Mae Kuang Udom Thara Dam
2022-11-26,94.57,Kiew Lom Dam
2022-11-26,111.5,Kiew Kor Ma Dam
2022-11-26,99.57,Khwae Noi Bamrung Dan Dam
2022-11-26,100.91,Mae Mok Dam
2022-11-27,90.32,Bhumibol Dam
2022-11-27,71.55,Sirikit Dam
2022-11-27,103.64,Mae Ngat Somboon Chon Dam
2022-11-27,95.83,Mae Kuang Udom Thara Dam
2022-11-27,94.78,Kiew Lom Dam
2022-11-27,111.66,Kiew Kor Ma Dam
2022-11-27,99.57,Khwae Noi Bamrung Dan Dam
2022-11-27,100.91,Mae Mok Dam
2022-11-28,90.34,Bhumibol Dam
2022-11-28,71.51,Sirikit Dam
2022-11-28,103.39,Mae Ngat Somboon Chon Dam
2022-11-28,96,Mae Kuang Udom Thara Dam
2022-11-28,95.08,Kiew Lom Dam
2022-11-28,111.98,Kiew Kor Ma Dam
2022-11-28,99.57,Khwae Noi Bamrung Dan Dam
2022-11-28,100.91,Mae Mok Dam
2022-11-29,90.41,Bhumibol Dam
2022-11-29,71.51,Sirikit Dam
2022-11-29,103.14,Mae Ngat Somboon Chon Dam
2022-11-29,96.13,Mae Kuang Udom Thara Dam
2022-11-29,95.52,Kiew Lom Dam
2022-11-29,112.3,Kiew Kor Ma Dam
2022-11-29,99.57,Khwae Noi Bamrung Dan Dam
2022-11-29,100.91,Mae Mok Dam
2022-11-30,90.41,Bhumibol Dam
2022-11-30,71.49,Sirikit Dam
2022-11-30,103.02,Mae Ngat Somboon Chon Dam
2022-11-30,96.28,Mae Kuang Udom Thara Dam
2022-11-30,95.89,Kiew Lom Dam
2022-11-30,112.54,Kiew Kor Ma Dam
2022-11-30,99.57,Khwae Noi Bamrung Dan Dam
2022-11-30,100.91,Mae Mok Dam
2022-12-01,90.41,Bhumibol Dam
2022-12-01,71.47,Sirikit Dam
2022-12-01,103.08,Mae Ngat Somboon Chon Dam
2022-12-01,96.41,Mae Kuang Udom Thara Dam
2022-12-01,96.25,Kiew Lom Dam
2022-12-01,112.78,Kiew Kor Ma Dam
2022-12-01,99.57,Khwae Noi Bamrung Dan Dam
2022-12-01,100.64,Mae Mok Dam
2022-12-02,90.39,Bhumibol Dam
2022-12-02,71.4,Sirikit Dam
2022-12-02,103.2,Mae Ngat Somboon Chon Dam
2022-12-02,96.72,Mae Kuang Udom Thara Dam
2022-12-02,96.65,Kiew Lom Dam
2022-12-02,113.1,Kiew Kor Ma Dam
2022-12-02,99.47,Khwae Noi Bamrung Dan Dam
2022-12-02,99.75,Mae Mok Dam
2022-12-03,90.37,Bhumibol Dam
2022-12-03,71.31,Sirikit Dam
2022-12-03,103.33,Mae Ngat Somboon Chon Dam
2022-12-03,96.89,Mae Kuang Udom Thara Dam
2022-12-03,96.77,Kiew Lom Dam
2022-12-03,113.42,Kiew Kor Ma Dam
2022-12-03,99.47,Khwae Noi Bamrung Dan Dam
2022-12-03,98.85,Mae Mok Dam
2022-12-04,90.37,Bhumibol Dam
2022-12-04,71.22,Sirikit Dam
2022-12-04,103.45,Mae Ngat Somboon Chon Dam
2022-12-04,97.06,Mae Kuang Udom Thara Dam
2022-12-04,96.77,Kiew Lom Dam
2022-12-04,113.66,Kiew Kor Ma Dam
2022-12-04,99.47,Khwae Noi Bamrung Dan Dam
2022-12-04,97.96,Mae Mok Dam
2022-12-05,90.37,Bhumibol Dam
2022-12-05,71.15,Sirikit Dam
2022-12-05,103.52,Mae Ngat Somboon Chon Dam
2022-12-05,97.18,Mae Kuang Udom Thara Dam
2022-12-05,96.91,Kiew Lom Dam
2022-12-05,113.9,Kiew Kor Ma Dam
2022-12-05,99.47,Khwae Noi Bamrung Dan Dam
2022-12-05,96.95,Mae Mok Dam
2022-12-06,90.34,Bhumibol Dam
2022-12-06,71.08,Sirikit Dam
2022-12-06,103.52,Mae Ngat Somboon Chon Dam
2022-12-06,97.31,Mae Kuang Udom Thara Dam
2022-12-06,96.91,Kiew Lom Dam
2022-12-06,114.06,Kiew Kor Ma Dam
2022-12-06,99.36,Khwae Noi Bamrung Dan Dam
2022-12-06,95.93,Mae Mok Dam
2022-12-07,90.3,Bhumibol Dam
2022-12-07,70.99,Sirikit Dam
2022-12-07,103.52,Mae Ngat Somboon Chon Dam
2022-12-07,97.4,Mae Kuang Udom Thara Dam
2022-12-07,96.77,Kiew Lom Dam
2022-12-07,114.22,Kiew Kor Ma Dam
2022-12-07,99.25,Khwae Noi Bamrung Dan Dam
2022-12-07,94.91,Mae Mok Dam
2022-12-08,90.3,Bhumibol Dam
2022-12-08,70.87,Sirikit Dam
2022-12-08,103.52,Mae Ngat Somboon Chon Dam
2022-12-08,97.51,Mae Kuang Udom Thara Dam
2022-12-08,96.77,Kiew Lom Dam
2022-12-08,114.39,Kiew Kor Ma Dam
2022-12-08,99.15,Khwae Noi Bamrung Dan Dam
2022-12-08,93.89,Mae Mok Dam
2022-12-09,90.28,Bhumibol Dam
2022-12-09,70.76,Sirikit Dam
2022-12-09,103.58,Mae Ngat Somboon Chon Dam
2022-12-09,97.63,Mae Kuang Udom Thara Dam
2022-12-09,96.77,Kiew Lom Dam
2022-12-09,114.57,Kiew Kor Ma Dam
2022-12-09,99.04,Khwae Noi Bamrung Dan Dam
2022-12-09,93,Mae Mok Dam
2022-12-10,90.23,Bhumibol Dam
2022-12-10,70.66,Sirikit Dam
2022-12-10,103.68,Mae Ngat Somboon Chon Dam
2022-12-10,97.72,Mae Kuang Udom Thara Dam
2022-12-10,96.77,Kiew Lom Dam
2022-12-10,114.66,Kiew Kor Ma Dam
2022-12-10,98.72,Khwae Noi Bamrung Dan Dam
2022-12-10,91.98,Mae Mok Dam
2022-12-11,90.23,Bhumibol Dam
2022-12-11,70.45,Sirikit Dam
2022-12-11,103.77,Mae Ngat Somboon Chon Dam
2022-12-11,97.82,Mae Kuang Udom Thara Dam
2022-12-11,96.77,Kiew Lom Dam
2022-12-11,114.66,Kiew Kor Ma Dam
2022-12-11,98.4,Khwae Noi Bamrung Dan Dam
2022-12-11,90.96,Mae Mok Dam
2022-12-12,90.21,Bhumibol Dam
2022-12-12,70.27,Sirikit Dam
2022-12-12,103.8,Mae Ngat Somboon Chon Dam
2022-12-12,97.91,Mae Kuang Udom Thara Dam
2022-12-12,96.77,Kiew Lom Dam
2022-12-12,114.57,Kiew Kor Ma Dam
2022-12-12,98.19,Khwae Noi Bamrung Dan Dam
2022-12-12,89.95,Mae Mok Dam
2022-12-13,90.16,Bhumibol Dam
2022-12-13,70.06,Sirikit Dam
2022-12-13,103.8,Mae Ngat Somboon Chon Dam
2022-12-13,98,Mae Kuang Udom Thara Dam
2022-12-13,96.77,Kiew Lom Dam
2022-12-13,114.75,Kiew Kor Ma Dam
2022-12-13,97.76,Khwae Noi Bamrung Dan Dam
2022-12-13,88.93,Mae Mok Dam
2022-12-14,90.1,Bhumibol Dam
2022-12-14,69.83,Sirikit Dam
2022-12-14,103.78,Mae Ngat Somboon Chon Dam
2022-12-14,98.09,Mae Kuang Udom Thara Dam
2022-12-14,96.7,Kiew Lom Dam
2022-12-14,114.75,Kiew Kor Ma Dam
2022-12-14,97.12,Khwae Noi Bamrung Dan Dam
2022-12-14,87.91,Mae Mok Dam
2022-12-15,90.03,Bhumibol Dam
2022-12-15,69.6,Sirikit Dam
2022-12-15,103.77,Mae Ngat Somboon Chon Dam
2022-12-15,98.17,Mae Kuang Udom Thara Dam
2022-12-15,96.7,Kiew Lom Dam
2022-12-15,114.75,Kiew Kor Ma Dam
2022-12-15,96.7,Khwae Noi Bamrung Dan Dam
2022-12-15,87.02,Mae Mok Dam
2022-12-16,89.99,Bhumibol Dam
2022-12-16,69.38,Sirikit Dam
2022-12-16,103.8,Mae Ngat Somboon Chon Dam
2022-12-16,98.26,Mae Kuang Udom Thara Dam
2022-12-16,96.62,Kiew Lom Dam
2022-12-16,114.57,Kiew Kor Ma Dam
2022-12-16,96.49,Khwae Noi Bamrung Dan Dam
2022-12-16,86.76,Mae Mok Dam
2022-12-17,89.94,Bhumibol Dam
2022-12-17,69.15,Sirikit Dam
2022-12-17,103.86,Mae Ngat Somboon Chon Dam
2022-12-17,98.35,Mae Kuang Udom Thara Dam
2022-12-17,97.06,Kiew Lom Dam
2022-12-17,114.06,Kiew Kor Ma Dam
2022-12-17,95.95,Khwae Noi Bamrung Dan Dam
2022-12-17,86.64,Mae Mok Dam
2022-12-18,89.83,Bhumibol Dam
2022-12-18,68.99,Sirikit Dam
2022-12-18,103.91,Mae Ngat Somboon Chon Dam
2022-12-18,98.43,Mae Kuang Udom Thara Dam
2022-12-18,97.2,Kiew Lom Dam
2022-12-18,113.74,Kiew Kor Ma Dam
2022-12-18,95.53,Khwae Noi Bamrung Dan Dam
2022-12-18,86.51,Mae Mok Dam
2022-12-19,89.81,Bhumibol Dam
2022-12-19,68.78,Sirikit Dam
2022-12-19,103.91,Mae Ngat Somboon Chon Dam
2022-12-19,98.5,Mae Kuang Udom Thara Dam
2022-12-19,97.51,Kiew Lom Dam
2022-12-19,113.5,Kiew Kor Ma Dam
2022-12-19,94.46,Khwae Noi Bamrung Dan Dam
2022-12-19,86.38,Mae Mok Dam
2022-12-20,89.76,Bhumibol Dam
2022-12-20,68.58,Sirikit Dam
2022-12-20,103.86,Mae Ngat Somboon Chon Dam
2022-12-20,98.56,Mae Kuang Udom Thara Dam
2022-12-20,97.8,Kiew Lom Dam
2022-12-20,113.26,Kiew Kor Ma Dam
2022-12-20,93.61,Khwae Noi Bamrung Dan Dam
2022-12-20,86.25,Mae Mok Dam
2022-12-21,89.7,Bhumibol Dam
2022-12-21,68.39,Sirikit Dam
2022-12-21,103.81,Mae Ngat Somboon Chon Dam
2022-12-21,98.34,Mae Kuang Udom Thara Dam
2022-12-21,98.24,Kiew Lom Dam
2022-12-21,113.1,Kiew Kor Ma Dam
2022-12-21,92.76,Khwae Noi Bamrung Dan Dam
2022-12-21,86.13,Mae Mok Dam
2022-12-22,89.61,Bhumibol Dam
2022-12-22,68.21,Sirikit Dam
2022-12-22,103.75,Mae Ngat Somboon Chon Dam
2022-12-22,98.01,Mae Kuang Udom Thara Dam
2022-12-22,98.38,Kiew Lom Dam
2022-12-22,112.7,Kiew Kor Ma Dam
2022-12-22,91.8,Khwae Noi Bamrung Dan Dam
2022-12-22,86,Mae Mok Dam
2022-12-23,89.56,Bhumibol Dam
2022-12-23,68.05,Sirikit Dam
2022-12-23,103.74,Mae Ngat Somboon Chon Dam
2022-12-23,97.66,Mae Kuang Udom Thara Dam
2022-12-23,98.53,Kiew Lom Dam
