Date,Water volume in dams (by %),Name of dam
2021-08-02,27.8,Khwae Noi Bamrung Dan Dam
2021-08-02,41.24,Mae Mok Dam
2021-08-03,32.63,Bhumibol Dam
2021-08-03,35.26,Sirikit Dam
2021-08-03,34.97,Mae Ngat Somboon Chon Dam
2021-08-03,15.69,Mae Kuang Udom Thara Dam
2021-08-03,39.27,Kiew Lom Dam
2021-08-03,30.94,Kiew Kor Ma Dam
2021-08-03,28.13,Khwae Noi Bamrung Dan Dam
2021-08-03,41.07,Mae Mok Dam
2021-08-04,32.66,Bhumibol Dam
2021-08-04,35.44,Sirikit Dam
2021-08-04,34.9,Mae Ngat Somboon Chon Dam
2021-08-04,15.5,Mae Kuang Udom Thara Dam
2021-08-04,37.7,Kiew Lom Dam
2021-08-04,31.04,Kiew Kor Ma Dam
2021-08-04,28.35,Khwae Noi Bamrung Dan Dam
2021-08-04,41.24,Mae Mok Dam
2021-08-05,32.72,Bhumibol Dam
2021-08-05,35.75,Sirikit Dam
2021-08-05,34.82,Mae Ngat Somboon Chon Dam
2021-08-05,15.27,Mae Kuang Udom Thara Dam
2021-08-05,36.1,Kiew Lom Dam
2021-08-05,30.62,Kiew Kor Ma Dam
2021-08-05,28.47,Khwae Noi Bamrung Dan Dam
2021-08-05,40.91,Mae Mok Dam
2021-08-06,32.82,Bhumibol Dam
2021-08-06,35.98,Sirikit Dam
2021-08-06,34.74,Mae Ngat Somboon Chon Dam
2021-08-06,15.07,Mae Kuang Udom Thara Dam
2021-08-06,35.02,Kiew Lom Dam
2021-08-06,30.14,Kiew Kor Ma Dam
2021-08-06,28.54,Khwae Noi Bamrung Dan Dam
2021-08-06,40.91,Mae Mok Dam
2021-08-07,32.88,Bhumibol Dam
2021-08-07,36.12,Sirikit Dam
2021-08-07,34.73,Mae Ngat Somboon Chon Dam
2021-08-07,14.85,Mae Kuang Udom Thara Dam
2021-08-07,34.46,Kiew Lom Dam
2021-08-07,29.65,Kiew Kor Ma Dam
2021-08-07,28.54,Khwae Noi Bamrung Dan Dam
2021-08-07,40.91,Mae Mok Dam
2021-08-08,32.95,Bhumibol Dam
2021-08-08,36.2,Sirikit Dam
2021-08-08,34.77,Mae Ngat Somboon Chon Dam
2021-08-08,14.1,Mae Kuang Udom Thara Dam
2021-08-08,33.8,Kiew Lom Dam
2021-08-08,29.23,Kiew Kor Ma Dam
2021-08-08,28.54,Khwae Noi Bamrung Dan Dam
2021-08-08,40.91,Mae Mok Dam
2021-08-09,32.99,Bhumibol Dam
2021-08-09,36.31,Sirikit Dam
2021-08-09,34.74,Mae Ngat Somboon Chon Dam
2021-08-09,14.1,Mae Kuang Udom Thara Dam
2021-08-09,33.13,Kiew Lom Dam
2021-08-09,28.65,Kiew Kor Ma Dam
2021-08-09,28.43,Khwae Noi Bamrung Dan Dam
2021-08-09,41.15,Mae Mok Dam
2021-08-10,33.01,Bhumibol Dam
2021-08-10,36.34,Sirikit Dam
2021-08-10,34.66,Mae Ngat Somboon Chon Dam
2021-08-10,13.77,Mae Kuang Udom Thara Dam
2021-08-10,32.56,Kiew Lom Dam
2021-08-10,28.04,Kiew Kor Ma Dam
2021-08-10,28.24,Khwae Noi Bamrung Dan Dam
2021-08-10,41.15,Mae Mok Dam
2021-08-11,33.03,Bhumibol Dam
2021-08-11,36.38,Sirikit Dam
2021-08-11,34.56,Mae Ngat Somboon Chon Dam
2021-08-11,13.46,Mae Kuang Udom Thara Dam
2021-08-11,31.95,Kiew Lom Dam
2021-08-11,27.48,Kiew Kor Ma Dam
2021-08-11,28,Khwae Noi Bamrung Dan Dam
2021-08-11,40.91,Mae Mok Dam
2021-08-12,33.05,Bhumibol Dam
2021-08-12,36.38,Sirikit Dam
2021-08-12,34.47,Mae Ngat Somboon Chon Dam
2021-08-12,13.24,Mae Kuang Udom Thara Dam
2021-08-12,31.76,Kiew Lom Dam
2021-08-12,26.86,Kiew Kor Ma Dam
2021-08-12,27.69,Khwae Noi Bamrung Dan Dam
2021-08-12,40.91,Mae Mok Dam
2021-08-13,33.05,Bhumibol Dam
2021-08-13,36.37,Sirikit Dam
2021-08-13,34.37,Mae Ngat Somboon Chon Dam
2021-08-13,13.06,Mae Kuang Udom Thara Dam
2021-08-13,31.92,Kiew Lom Dam
2021-08-13,26.75,Kiew Kor Ma Dam
2021-08-13,27.48,Khwae Noi Bamrung Dan Dam
2021-08-13,40.91,Mae Mok Dam
2021-08-14,33.03,Bhumibol Dam
2021-08-14,36.37,Sirikit Dam
2021-08-14,34.29,Mae Ngat Somboon Chon Dam
2021-08-14,12.92,Mae Kuang Udom Thara Dam
2021-08-14,32.84,Kiew Lom Dam
2021-08-14,26.69,Kiew Kor Ma Dam
2021-08-14,27.16,Khwae Noi Bamrung Dan Dam
2021-08-14,40.91,Mae Mok Dam
2021-08-15,33.02,Bhumibol Dam
2021-08-15,36.37,Sirikit Dam
2021-08-15,34.32,Mae Ngat Somboon Chon Dam
2021-08-15,13.12,Mae Kuang Udom Thara Dam
2021-08-15,33.83,Kiew Lom Dam
2021-08-15,26.89,Kiew Kor Ma Dam
2021-08-15,26.84,Khwae Noi Bamrung Dan Dam
2021-08-15,40.91,Mae Mok Dam
2021-08-16,33.01,Bhumibol Dam
2021-08-16,36.38,Sirikit Dam
2021-08-16,34.47,Mae Ngat Somboon Chon Dam
2021-08-16,13.4,Mae Kuang Udom Thara Dam
2021-08-16,36.22,Kiew Lom Dam
2021-08-16,26.92,Kiew Kor Ma Dam
2021-08-16,26.62,Khwae Noi Bamrung Dan Dam
2021-08-16,41.15,Mae Mok Dam
2021-08-17,33.05,Bhumibol Dam
2021-08-17,36.51,Sirikit Dam
2021-08-17,34.48,Mae Ngat Somboon Chon Dam
2021-08-17,13.75,Mae Kuang Udom Thara Dam
2021-08-17,37.33,Kiew Lom Dam
2021-08-17,27.23,Kiew Kor Ma Dam
2021-08-17,26.52,Khwae Noi Bamrung Dan Dam
2021-08-17,40.69,Mae Mok Dam
2021-08-18,33.06,Bhumibol Dam
2021-08-18,36.76,Sirikit Dam
2021-08-18,34.45,Mae Ngat Somboon Chon Dam
2021-08-18,14.05,Mae Kuang Udom Thara Dam
2021-08-18,37.86,Kiew Lom Dam
2021-08-18,27.35,Kiew Kor Ma Dam
2021-08-18,26.41,Khwae Noi Bamrung Dan Dam
2021-08-18,40,Mae Mok Dam
2021-08-19,33.08,Bhumibol Dam
2021-08-19,36.95,Sirikit Dam
2021-08-19,34.41,Mae Ngat Somboon Chon Dam
2021-08-19,14.27,Mae Kuang Udom Thara Dam
2021-08-19,37.62,Kiew Lom Dam
2021-08-19,27.48,Kiew Kor Ma Dam
2021-08-19,26.3,Khwae Noi Bamrung Dan Dam
2021-08-19,40,Mae Mok Dam
2021-08-20,33.15,Bhumibol Dam
2021-08-20,37.07,Sirikit Dam
2021-08-20,34.41,Mae Ngat Somboon Chon Dam
2021-08-20,14.47,Mae Kuang Udom Thara Dam
2021-08-20,37.54,Kiew Lom Dam
2021-08-20,27.61,Kiew Kor Ma Dam
2021-08-20,26.3,Khwae Noi Bamrung Dan Dam
2021-08-20,39.09,Mae Mok Dam
2021-08-21,33.18,Bhumibol Dam
2021-08-21,37.16,Sirikit Dam
2021-08-21,34.5,Mae Ngat Somboon Chon Dam
2021-08-21,15.48,Mae Kuang Udom Thara Dam
2021-08-21,38.43,Kiew Lom Dam
2021-08-21,28.19,Kiew Kor Ma Dam
2021-08-21,26.2,Khwae Noi Bamrung Dan Dam
2021-08-21,38.18,Mae Mok Dam
2021-08-22,33.23,Bhumibol Dam
2021-08-22,37.27,Sirikit Dam
2021-08-22,34.58,Mae Ngat Somboon Chon Dam
2021-08-22,15.79,Mae Kuang Udom Thara Dam
2021-08-22,39.16,Kiew Lom Dam
2021-08-22,29.88,Kiew Kor Ma Dam
2021-08-22,26.09,Khwae Noi Bamrung Dan Dam
2021-08-22,38.18,Mae Mok Dam
2021-08-23,33.27,Bhumibol Dam
2021-08-23,37.35,Sirikit Dam
2021-08-23,34.62,Mae Ngat Somboon Chon Dam
2021-08-23,15.98,Mae Kuang Udom Thara Dam
2021-08-23,39.31,Kiew Lom Dam
2021-08-23,30.33,Kiew Kor Ma Dam
2021-08-23,25.88,Khwae Noi Bamrung Dan Dam
2021-08-23,37.49,Mae Mok Dam
2021-08-24,33.32,Bhumibol Dam
2021-08-24,37.39,Sirikit Dam
2021-08-24,34.6,Mae Ngat Somboon Chon Dam
2021-08-24,16.1,Mae Kuang Udom Thara Dam
2021-08-24,39.2,Kiew Lom Dam
2021-08-24,30.52,Kiew Kor Ma Dam
2021-08-24,25.69,Khwae Noi Bamrung Dan Dam
2021-08-24,37.64,Mae Mok Dam
2021-08-25,33.35,Bhumibol Dam
2021-08-25,37.43,Sirikit Dam
2021-08-25,34.58,Mae Ngat Somboon Chon Dam
2021-08-25,16.38,Mae Kuang Udom Thara Dam
2021-08-25,39.32,Kiew Lom Dam
2021-08-25,30.62,Kiew Kor Ma Dam
2021-08-25,25.53,Khwae Noi Bamrung Dan Dam
2021-08-25,38.07,Mae Mok Dam
2021-08-26,33.35,Bhumibol Dam
2021-08-26,37.58,Sirikit Dam
2021-08-26,34.55,Mae Ngat Somboon Chon Dam
2021-08-26,16.58,Mae Kuang Udom Thara Dam
2021-08-26,40.5,Kiew Lom Dam
2021-08-26,31.16,Kiew Kor Ma Dam
2021-08-26,25.51,Khwae Noi Bamrung Dan Dam
2021-08-26,39.09,Mae Mok Dam
2021-08-27,33.38,Bhumibol Dam
2021-08-27,37.72,Sirikit Dam
2021-08-27,34.51,Mae Ngat Somboon Chon Dam
2021-08-27,16.72,Mae Kuang Udom Thara Dam
2021-08-27,40.94,Kiew Lom Dam
2021-08-27,31.49,Kiew Kor Ma Dam
2021-08-27,25.67,Khwae Noi Bamrung Dan Dam
2021-08-27,39.09,Mae Mok Dam
2021-08-28,33.48,Bhumibol Dam
2021-08-28,37.81,Sirikit Dam
2021-08-28,34.55,Mae Ngat Somboon Chon Dam
2021-08-28,16.84,Mae Kuang Udom Thara Dam
2021-08-28,40.56,Kiew Lom Dam
2021-08-28,31.55,Kiew Kor Ma Dam
2021-08-28,25.99,Khwae Noi Bamrung Dan Dam
2021-08-28,40.11,Mae Mok Dam
2021-08-29,33.64,Bhumibol Dam
2021-08-29,37.89,Sirikit Dam
2021-08-29,34.64,Mae Ngat Somboon Chon Dam
2021-08-29,16.94,Mae Kuang Udom Thara Dam
2021-08-29,40.06,Kiew Lom Dam
2021-08-29,31.55,Kiew Kor Ma Dam
2021-08-29,26.28,Khwae Noi Bamrung Dan Dam
2021-08-29,42.73,Mae Mok Dam
2021-08-30,33.79,Bhumibol Dam
2021-08-30,37.95,Sirikit Dam
2021-08-30,34.69,Mae Ngat Somboon Chon Dam
2021-08-30,17.06,Mae Kuang Udom Thara Dam
2021-08-30,39.76,Kiew Lom Dam
2021-08-30,31.59,Kiew Kor Ma Dam
2021-08-30,26.52,Khwae Noi Bamrung Dan Dam
2021-08-30,45,Mae Mok Dam
2021-08-31,33.93,Bhumibol Dam
2021-08-31,38.01,Sirikit Dam
2021-08-31,34.67,Mae Ngat Somboon Chon Dam
2021-08-31,17.14,Mae Kuang Udom Thara Dam
2021-08-31,39.76,Kiew Lom Dam
2021-08-31,31.88,Kiew Kor Ma Dam
2021-08-31,27.14,Khwae Noi Bamrung Dan Dam
2021-08-31,47.27,Mae Mok Dam
2021-09-01,34.04,Bhumibol Dam
2021-09-01,38.07,Sirikit Dam
2021-09-01,34.64,Mae Ngat Somboon Chon Dam
2021-09-01,17.25,Mae Kuang Udom Thara Dam
2021-09-01,40.06,Kiew Lom Dam
2021-09-01,32.14,Kiew Kor Ma Dam
2021-09-01,28.12,Khwae Noi Bamrung Dan Dam
2021-09-01,49.09,Mae Mok Dam
2021-09-02,34.22,Bhumibol Dam
2021-09-02,38.13,Sirikit Dam
2021-09-02,34.6,Mae Ngat Somboon Chon Dam
2021-09-02,17.36,Mae Kuang Udom Thara Dam
2021-09-02,40.64,Kiew Lom Dam
2021-09-02,32.33,Kiew Kor Ma Dam
2021-09-02,29.07,Khwae Noi Bamrung Dan Dam
2021-09-02,51.82,Mae Mok Dam
2021-09-03,34.36,Bhumibol Dam
2021-09-03,38.22,Sirikit Dam
2021-09-03,34.55,Mae Ngat Somboon Chon Dam
2021-09-03,17.51,Mae Kuang Udom Thara Dam
2021-09-03,41.31,Kiew Lom Dam
2021-09-03,32.62,Kiew Kor Ma Dam
2021-09-03,30.14,Khwae Noi Bamrung Dan Dam
2021-09-03,54.55,Mae Mok Dam
2021-09-04,34.52,Bhumibol Dam
2021-09-04,38.3,Sirikit Dam
2021-09-04,34.67,Mae Ngat Somboon Chon Dam
2021-09-04,17.68,Mae Kuang Udom Thara Dam
2021-09-04,41.31,Kiew Lom Dam
2021-09-04,32.78,Kiew Kor Ma Dam
2021-09-04,31.31,Khwae Noi Bamrung Dan Dam
2021-09-04,55.45,Mae Mok Dam
2021-09-05,34.66,Bhumibol Dam
2021-09-05,38.36,Sirikit Dam
2021-09-05,34.79,Mae Ngat Somboon Chon Dam
2021-09-05,17.77,Mae Kuang Udom Thara Dam
2021-09-05,41.24,Kiew Lom Dam
2021-09-05,32.88,Kiew Kor Ma Dam
2021-09-05,32.8,Khwae Noi Bamrung Dan Dam
2021-09-05,56.36,Mae Mok Dam
2021-09-06,34.75,Bhumibol Dam
2021-09-06,38.48,Sirikit Dam
2021-09-06,34.82,Mae Ngat Somboon Chon Dam
2021-09-06,17.8,Mae Kuang Udom Thara Dam
2021-09-06,41.16,Kiew Lom Dam
2021-09-06,33.04,Kiew Kor Ma Dam
2021-09-06,34.29,Khwae Noi Bamrung Dan Dam
2021-09-06,58.18,Mae Mok Dam
2021-09-07,34.88,Bhumibol Dam
2021-09-07,38.57,Sirikit Dam
2021-09-07,34.82,Mae Ngat Somboon Chon Dam
2021-09-07,17.95,Mae Kuang Udom Thara Dam
2021-09-07,41.98,Kiew Lom Dam
2021-09-07,33.11,Kiew Kor Ma Dam
2021-09-07,36.1,Khwae Noi Bamrung Dan Dam
2021-09-07,63.64,Mae Mok Dam
2021-09-08,34.99,Bhumibol Dam
2021-09-08,38.68,Sirikit Dam
2021-09-08,34.85,Mae Ngat Somboon Chon Dam
2021-09-08,17.97,Mae Kuang Udom Thara Dam
2021-09-08,43.55,Kiew Lom Dam
2021-09-08,33.2,Kiew Kor Ma Dam
2021-09-08,38.23,Khwae Noi Bamrung Dan Dam
2021-09-08,68.18,Mae Mok Dam
2021-09-09,35.17,Bhumibol Dam
2021-09-09,38.83,Sirikit Dam
2021-09-09,34.9,Mae Ngat Somboon Chon Dam
2021-09-09,17.99,Mae Kuang Udom Thara Dam
2021-09-09,45.59,Kiew Lom Dam
2021-09-09,33.3,Kiew Kor Ma Dam
2021-09-09,40.58,Khwae Noi Bamrung Dan Dam
2021-09-09,80.91,Mae Mok Dam
2021-09-10,35.76,Bhumibol Dam
2021-09-10,39.1,Sirikit Dam
2021-09-10,34.99,Mae Ngat Somboon Chon Dam
2021-09-10,18.15,Mae Kuang Udom Thara Dam
2021-09-10,48.23,Kiew Lom Dam
2021-09-10,33.36,Kiew Kor Ma Dam
2021-09-10,43.24,Khwae Noi Bamrung Dan Dam
2021-09-10,88.18,Mae Mok Dam
2021-09-11,36.37,Bhumibol Dam
2021-09-11,39.4,Sirikit Dam
2021-09-11,35.14,Mae Ngat Somboon Chon Dam
2021-09-11,18.35,Mae Kuang Udom Thara Dam
2021-09-11,50.56,Kiew Lom Dam
2021-09-11,33.92,Kiew Kor Ma Dam
2021-09-11,44.73,Khwae Noi Bamrung Dan Dam
2021-09-11,95.29,Mae Mok Dam
2021-09-12,37.07,Bhumibol Dam
2021-09-12,39.76,Sirikit Dam
2021-09-12,35.34,Mae Ngat Somboon Chon Dam
2021-09-12,18.64,Mae Kuang Udom Thara Dam
2021-09-12,52.26,Kiew Lom Dam
2021-09-12,34.2,Kiew Kor Ma Dam
2021-09-12,47.58,Khwae Noi Bamrung Dan Dam
2021-09-12,97.27,Mae Mok Dam
2021-09-13,37.74,Bhumibol Dam
2021-09-13,39.95,Sirikit Dam
2021-09-13,35.42,Mae Ngat Somboon Chon Dam
2021-09-13,18.88,Mae Kuang Udom Thara Dam
2021-09-13,53.18,Kiew Lom Dam
2021-09-13,34.32,Kiew Kor Ma Dam
2021-09-13,50.8,Khwae Noi Bamrung Dan Dam
2021-09-13,98.18,Mae Mok Dam
2021-09-14,38.13,Bhumibol Dam
2021-09-14,40.17,Sirikit Dam
2021-09-14,35.48,Mae Ngat Somboon Chon Dam
2021-09-14,19.35,Mae Kuang Udom Thara Dam
2021-09-14,53.72,Kiew Lom Dam
2021-09-14,34.72,Kiew Kor Ma Dam
2021-09-14,54.1,Khwae Noi Bamrung Dan Dam
2021-09-14,99.09,Mae Mok Dam
2021-09-15,38.47,Bhumibol Dam
2021-09-15,40.32,Sirikit Dam
2021-09-15,35.57,Mae Ngat Somboon Chon Dam
2021-09-15,19.35,Mae Kuang Udom Thara Dam
2021-09-15,56.15,Kiew Lom Dam
2021-09-15,37.54,Kiew Kor Ma Dam
2021-09-15,57.19,Khwae Noi Bamrung Dan Dam
2021-09-15,107.27,Mae Mok Dam
2021-09-16,38.83,Bhumibol Dam
2021-09-16,40.49,Sirikit Dam
2021-09-16,35.66,Mae Ngat Somboon Chon Dam
2021-09-16,19.65,Mae Kuang Udom Thara Dam
2021-09-16,58.76,Kiew Lom Dam
2021-09-16,39.87,Kiew Kor Ma Dam
2021-09-16,59.96,Khwae Noi Bamrung Dan Dam
2021-09-16,110,Mae Mok Dam
2021-09-17,39.37,Bhumibol Dam
2021-09-17,40.75,Sirikit Dam
2021-09-17,35.77,Mae Ngat Somboon Chon Dam
2021-09-17,19.92,Mae Kuang Udom Thara Dam
2021-09-17,60.07,Kiew Lom Dam
2021-09-17,41.61,Kiew Kor Ma Dam
2021-09-17,62.19,Khwae Noi Bamrung Dan Dam
2021-09-17,107.51,Mae Mok Dam
2021-09-18,39.87,Bhumibol Dam
2021-09-18,41.04,Sirikit Dam
2021-09-18,35.92,Mae Ngat Somboon Chon Dam
2021-09-18,20.2,Mae Kuang Udom Thara Dam
2021-09-18,62.03,Kiew Lom Dam
2021-09-18,43.39,Kiew Kor Ma Dam
2021-09-18,64.34,Khwae Noi Bamrung Dan Dam
2021-09-18,105.45,Mae Mok Dam
2021-09-19,40.41,Bhumibol Dam
2021-09-19,41.26,Sirikit Dam
2021-09-19,36.03,Mae Ngat Somboon Chon Dam
2021-09-19,20.4,Mae Kuang Udom Thara Dam
2021-09-19,63.28,Kiew Lom Dam
2021-09-19,44.35,Kiew Kor Ma Dam
2021-09-19,66.35,Khwae Noi Bamrung Dan Dam
2021-09-19,103.64,Mae Mok Dam
2021-09-20,40.93,Bhumibol Dam
2021-09-20,41.44,Sirikit Dam
2021-09-20,36.06,Mae Ngat Somboon Chon Dam
2021-09-20,20.55,Mae Kuang Udom Thara Dam
2021-09-20,63.5,Kiew Lom Dam
2021-09-20,44.83,Kiew Kor Ma Dam
2021-09-20,68.48,Khwae Noi Bamrung Dan Dam
2021-09-20,103.56,Mae Mok Dam
2021-09-21,41.21,Bhumibol Dam
2021-09-21,41.63,Sirikit Dam
2021-09-21,36.12,Mae Ngat Somboon Chon Dam
2021-09-21,21.17,Mae Kuang Udom Thara Dam
2021-09-21,63.5,Kiew Lom Dam
2021-09-21,45.31,Kiew Kor Ma Dam
2021-09-21,70.5,Khwae Noi Bamrung Dan Dam
2021-09-21,104.55,Mae Mok Dam
2021-09-22,41.63,Bhumibol Dam
2021-09-22,41.79,Sirikit Dam
2021-09-22,36.21,Mae Ngat Somboon Chon Dam
2021-09-22,20.99,Mae Kuang Udom Thara Dam
2021-09-22,63.73,Kiew Lom Dam
2021-09-22,46.56,Kiew Kor Ma Dam
2021-09-22,72.42,Khwae Noi Bamrung Dan Dam
2021-09-22,109.67,Mae Mok Dam
2021-09-23,42.03,Bhumibol Dam
2021-09-23,41.97,Sirikit Dam
2021-09-23,36.26,Mae Ngat Somboon Chon Dam
2021-09-23,21.18,Mae Kuang Udom Thara Dam
2021-09-23,63.84,Kiew Lom Dam
2021-09-23,47.55,Kiew Kor Ma Dam
2021-09-23,74.44,Khwae Noi Bamrung Dan Dam
2021-09-23,112.73,Mae Mok Dam
2021-09-24,42.66,Bhumibol Dam
2021-09-24,42.18,Sirikit Dam
2021-09-24,36.35,Mae Ngat Somboon Chon Dam
2021-09-24,21.37,Mae Kuang Udom Thara Dam
2021-09-24,64.77,Kiew Lom Dam
2021-09-24,48.78,Kiew Kor Ma Dam
2021-09-24,76.46,Khwae Noi Bamrung Dan Dam
2021-09-24,108.91,Mae Mok Dam
2021-09-25,43.51,Bhumibol Dam
2021-09-25,42.4,Sirikit Dam
2021-09-25,36.44,Mae Ngat Somboon Chon Dam
2021-09-25,21.57,Mae Kuang Udom Thara Dam
2021-09-25,65.69,Kiew Lom Dam
2021-09-25,49.51,Kiew Kor Ma Dam
2021-09-25,78.7,Khwae Noi Bamrung Dan Dam
2021-09-25,106.24,Mae Mok Dam
2021-09-26,44.32,Bhumibol Dam
2021-09-26,42.6,Sirikit Dam
2021-09-26,36.58,Mae Ngat Somboon Chon Dam
2021-09-26,21.74,Mae Kuang Udom Thara Dam
2021-09-26,66.63,Kiew Lom Dam
2021-09-26,50.2,Kiew Kor Ma Dam
2021-09-26,80.62,Khwae Noi Bamrung Dan Dam
2021-09-26,108.18,Mae Mok Dam
2021-09-27,45.3,Bhumibol Dam
2021-09-27,42.78,Sirikit Dam
2021-09-27,36.67,Mae Ngat Somboon Chon Dam
2021-09-27,21.94,Mae Kuang Udom Thara Dam
2021-09-27,68.45,Kiew Lom Dam
2021-09-27,51.28,Kiew Kor Ma Dam
2021-09-27,82.75,Khwae Noi Bamrung Dan Dam
2021-09-27,110,Mae Mok Dam
2021-09-28,46.69,Bhumibol Dam
2021-09-28,43.02,Sirikit Dam
2021-09-28,36.87,Mae Ngat Somboon Chon Dam
2021-09-28,22.22,Mae Kuang Udom Thara Dam
2021-09-28,70.33,Kiew Lom Dam
2021-09-28,52.57,Kiew Kor Ma Dam
2021-09-28,85.09,Khwae Noi Bamrung Dan Dam
2021-09-28,107.27,Mae Mok Dam
2021-09-29,47.77,Bhumibol Dam
2021-09-29,43.29,Sirikit Dam
2021-09-29,37.08,Mae Ngat Somboon Chon Dam
2021-09-29,22.45,Mae Kuang Udom Thara Dam
2021-09-29,72.06,Kiew Lom Dam
2021-09-29,54.59,Kiew Kor Ma Dam
2021-09-29,87.11,Khwae Noi Bamrung Dan Dam
2021-09-29,105.45,Mae Mok Dam
2021-09-30,48.53,Bhumibol Dam
2021-09-30,43.6,Sirikit Dam
2021-09-30,37.22,Mae Ngat Somboon Chon Dam
2021-09-30,22.74,Mae Kuang Udom Thara Dam
2021-09-30,73.33,Kiew Lom Dam
2021-09-30,55.96,Kiew Kor Ma Dam
2021-09-30,89.24,Khwae Noi Bamrung Dan Dam
2021-09-30,103.64,Mae Mok Dam
2021-10-01,49.1,Bhumibol Dam
2021-10-01,43.82,Sirikit Dam
2021-10-01,37.31,Mae Ngat Somboon Chon Dam
2021-10-01,22.96,Mae Kuang Udom Thara Dam
2021-10-01,73.84,Kiew Lom Dam
2021-10-01,56.72,Kiew Kor Ma Dam
2021-10-01,91.05,Khwae Noi Bamrung Dan Dam
2021-10-01,103.56,Mae Mok Dam
2021-10-02,49.62,Bhumibol Dam
2021-10-02,44.02,Sirikit Dam
2021-10-02,37.51,Mae Ngat Somboon Chon Dam
2021-10-02,23.3,Mae Kuang Udom Thara Dam
2021-10-02,74.34,Kiew Lom Dam
2021-10-02,57.31,Kiew Kor Ma Dam
2021-10-02,92.67,Khwae Noi Bamrung Dan Dam
2021-10-02,103.64,Mae Mok Dam
2021-10-03,50.11,Bhumibol Dam
2021-10-03,44.21,Sirikit Dam
2021-10-03,37.68,Mae Ngat Somboon Chon Dam
2021-10-03,23623.19,Mae Kuang Udom Thara Dam
2021-10-03,75.32,Kiew Lom Dam
2021-10-03,58.38,Kiew Kor Ma Dam
2021-10-03,93.72,Khwae Noi Bamrung Dan Dam
2021-10-03,102.8,Mae Mok Dam
2021-10-04,50.51,Bhumibol Dam
2021-10-04,44.42,Sirikit Dam
2021-10-04,37.8,Mae Ngat Somboon Chon Dam
2021-10-04,23.84,Mae Kuang Udom Thara Dam
2021-10-04,76.4,Kiew Lom Dam
2021-10-04,59.62,Kiew Kor Ma Dam
2021-10-04,94.14,Khwae Noi Bamrung Dan Dam
2021-10-04,102.29,Mae Mok Dam
2021-10-05,50.86,Bhumibol Dam
2021-10-05,44.6,Sirikit Dam
2021-10-05,37.86,Mae Ngat Somboon Chon Dam
2021-10-05,23.99,Mae Kuang Udom Thara Dam
2021-10-05,77.05,Kiew Lom Dam
2021-10-05,60.07,Kiew Kor Ma Dam
2021-10-05,94.25,Khwae Noi Bamrung Dan Dam
2021-10-05,101.82,Mae Mok Dam
2021-10-06,51.23,Bhumibol Dam
2021-10-06,44.76,Sirikit Dam
2021-10-06,37.89,Mae Ngat Somboon Chon Dam
2021-10-06,24.13,Mae Kuang Udom Thara Dam
2021-10-06,77.05,Kiew Lom Dam
2021-10-06,60.61,Kiew Kor Ma Dam
2021-10-06,94.68,Khwae Noi Bamrung Dan Dam
2021-10-06,101.65,Mae Mok Dam
2021-10-07,51.47,Bhumibol Dam
2021-10-07,44.88,Sirikit Dam
2021-10-07,37.89,Mae Ngat Somboon Chon Dam
2021-10-07,24.23,Mae Kuang Udom Thara Dam
2021-10-07,76.77,Kiew Lom Dam
2021-10-07,60.97,Kiew Kor Ma Dam
2021-10-07,94.99,Khwae Noi Bamrung Dan Dam
2021-10-07,101.53,Mae Mok Dam
2021-10-08,51.72,Bhumibol Dam
2021-10-08,44.99,Sirikit Dam
2021-10-08,37.86,Mae Ngat Somboon Chon Dam
2021-10-08,24.14,Mae Kuang Udom Thara Dam
2021-10-08,76.4,Kiew Lom Dam
2021-10-08,61.18,Kiew Kor Ma Dam
2021-10-08,95.53,Khwae Noi Bamrung Dan Dam
2021-10-08,101.27,Mae Mok Dam
2021-10-09,51.85,Bhumibol Dam
2021-10-09,45.12,Sirikit Dam
2021-10-09,37.83,Mae Ngat Somboon Chon Dam
2021-10-09,24.08,Mae Kuang Udom Thara Dam
2021-10-09,76.01,Kiew Lom Dam
2021-10-09,61.28,Kiew Kor Ma Dam
2021-10-09,95.8,Khwae Noi Bamrung Dan Dam
2021-10-09,100.91,Mae Mok Dam
2021-10-10,51.98,Bhumibol Dam
2021-10-10,45.21,Sirikit Dam
2021-10-10,37.86,Mae Ngat Somboon Chon Dam
2021-10-10,24,Mae Kuang Udom Thara Dam
2021-10-10,75.53,Kiew Lom Dam
2021-10-10,61.34,Kiew Kor Ma Dam
2021-10-10,95.95,Khwae Noi Bamrung Dan Dam
2021-10-10,100.91,Mae Mok Dam
2021-10-11,52.12,Bhumibol Dam
2021-10-11,45.3,Sirikit Dam
2021-10-11,37.91,Mae Ngat Somboon Chon Dam
2021-10-11,23.95,Mae Kuang Udom Thara Dam
2021-10-11,75.36,Kiew Lom Dam
2021-10-11,61.91,Kiew Kor Ma Dam
2021-10-11,96.17,Khwae Noi Bamrung Dan Dam
2021-10-11,101.82,Mae Mok Dam
2021-10-12,52.33,Bhumibol Dam
2021-10-12,45.36,Sirikit Dam
2021-10-12,37.97,Mae Ngat Somboon Chon Dam
2021-10-12,23.93,Mae Kuang Udom Thara Dam
2021-10-12,76.28,Kiew Lom Dam
2021-10-12,63.88,Kiew Kor Ma Dam
2021-10-12,96.38,Khwae Noi Bamrung Dan Dam
2021-10-12,101.82,Mae Mok Dam
2021-10-13,52.51,Bhumibol Dam
