province,district,subdistrict,moo,Situation_Date,End Disaster Date,,,
จังหวัด,อำเภอ,ตำบล,หมู่ที่,วันที่เกิดสถานการณ์,วันที่ประกาศยุติสถานการณ์,,,
เชียงใหม่,จอมทอง,ข่วงเปา,15,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,ข่วงเปา,15,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,ข่วงเปา,13,22-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,ข่วงเปา,7,16-ส.ค.-65,29-ส.ค.-65,,,
เชียงใหม่,จอมทอง,ข่วงเปา,1,10-ก.ย.-65,,,,
เชียงใหม่,จอมทอง,ข่วงเปา,1,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ข่วงเปา,3,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ข่วงเปา,3,10-ก.ย.-65,,,,
เชียงใหม่,จอมทอง,ข่วงเปา,6,10-ก.ย.-65,,,,
เชียงใหม่,จอมทอง,ข่วงเปา,7,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ข่วงเปา,7,10-ก.ย.-65,,,,
เชียงใหม่,จอมทอง,ข่วงเปา,9,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ข่วงเปา,12,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ข่วงเปา,13,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ข่วงเปา,13,10-ก.ย.-65,,,,
เชียงใหม่,จอมทอง,ข่วงเปา,1,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,ข่วงเปา,10,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,ข่วงเปา,13,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,ข่วงเปา,15,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,ข่วงเปา,1,25-ก.ย.-65,,,,
เชียงใหม่,จอมทอง,ข่วงเปา,13,25-ก.ย.-65,,,,
เชียงใหม่,จอมทอง,ข่วงเปา,1,1-ต.ค.-65,,,,
เชียงใหม่,จอมทอง,ข่วงเปา,13,1-ต.ค.-65,,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,1,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,1,20-พ.ค.-65,20-มิ.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,1,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,2,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,2,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,2,20-พ.ค.-65,20-มิ.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,3,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,3,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,3,20-พ.ค.-65,20-มิ.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,5,20-พ.ค.-65,20-มิ.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,5,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,5,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,6,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,6,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,6,20-พ.ค.-65,20-มิ.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,7,20-พ.ค.-65,20-มิ.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,7,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,7,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,8,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,8,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,8,20-พ.ค.-65,20-มิ.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,1,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,3,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,4,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,5,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,6,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,7,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,8,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,9,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,1,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,2,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,3,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,6,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,ดอยแก้ว,7,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,1,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,1,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,3,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,3,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,4,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,4,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,5,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,5,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,7,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,7,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,8,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,9,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,9,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,10,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,10,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,12,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,12,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,13,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,13,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,14,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,14,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,16,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,16,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,17,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,17,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,20,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,20,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,8,10-ก.ย.-65,29-ก.ย.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,8,10-ก.ย.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,1,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,2,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,3,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,4,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,5,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,6,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,7,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,8,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,9,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,10,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,11,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,12,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,13,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,14,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,15,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,16,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,17,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,18,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,19,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,20,24-ก.ย.-65,5-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,15,25-ก.ย.-65,,,,
เชียงใหม่,จอมทอง,บ้านแปะ,1,10-ต.ค.-65,26-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,5,10-ต.ค.-65,26-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,6,10-ต.ค.-65,26-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,7,10-ต.ค.-65,26-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,8,10-ต.ค.-65,26-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,9,10-ต.ค.-65,26-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,10,10-ต.ค.-65,26-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,11,10-ต.ค.-65,26-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,15,10-ต.ค.-65,26-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,18,10-ต.ค.-65,26-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านแปะ,19,10-ต.ค.-65,26-ต.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,13,7-เม.ย.-65,20-เม.ย.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,1,20-พ.ค.-65,20-มิ.ย.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,3,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,3,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านหลวง,3,20-พ.ค.-65,20-มิ.ย.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,4,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,4,20-พ.ค.-65,20-มิ.ย.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,4,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านหลวง,5,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านหลวง,5,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,6,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,6,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านหลวง,7,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านหลวง,7,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,8,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,8,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านหลวง,9,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,9,20-พ.ค.-65,,,,
เชียงใหม่,จอมทอง,บ้านหลวง,10,20-พ.ค.-65,31-พ.ค.-65,,,
เชียงใหม่,จอมทอง,บ้านหลวง,10,20-พ.ค.-65,,,,
